"","tmp.hash","tmp.tx","wholetax.tg"
"88","5ca388c4caf41a1d860af896dd0832443fb0bcb8","Taxon_088","Metazoa__Cnidaria__Hydrozoa__Anthoathecata__Hydridae__Hydra__NA"
"89","a20a815e708b8afdaba825200409554167b3c11a","Taxon_089","Metazoa__Nematoda__Chromadorea__NA__NA__NA__NA"
"90","5f91ae98130ce99c46d46933b6b0016e4b4fad7c","Taxon_090","Metazoa__NA__NA__NA__NA__NA__NA"
"91","951a5b3d1cd9ebba7ffdb90a777d1fc6b3013561","Taxon_091","Metazoa__NA__NA__NA__NA__NA__NA"
"92","51407404780a2f85de6c3b6cf21caaa26a7dfd9a","Taxon_092","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"93","c60a4ab9713f1308cc4d80b12a5831eaf668da9f","Taxon_093","Metazoa__NA__NA__NA__NA__NA__NA"
"94","3a1d6fab4bd42a01c9228610ec721b9fb2537504","Taxon_094","Metazoa__NA__NA__NA__NA__NA__NA"
"95","9308b83573f6c7b354af07051a9f91b2ba0c2de3","Taxon_095","Metazoa__Arthropoda__Insecta__Plecoptera__NA__NA__NA"
"96","6f6b90ad758050a59b8ad251c35c718fc1a6b3eb","Taxon_096","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"97","cb59d951e8fb858131377bf95b980807346079e4","Taxon_097","Metazoa__Gastrotricha__NA__Chaetonotida__Chaetonotidae__Lepidodermella__Lepidodermella minus"
"98","09f6d88cd76992d1fe534a516c2ceffc2f901a87","Taxon_098","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"99","28eb8f11346e8a4edc72a5b884846c5e71662ed1","Taxon_099","Metazoa__NA__NA__NA__NA__NA__NA"
"100","16ea80ea8d7536f02154187d412ee814c4816178","Taxon_100","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"101","b8e4185d3ae874b33a57a2c190e40af8f70c74e6","Taxon_101","Metazoa__Arthropoda__Insecta__Plecoptera__NA__NA__NA"
"102","c120ff741e37c74ca6b66b47ed2f0dc08d65ba32","Taxon_102","Viridiplantae__Streptophyta__NA__NA__NA__NA__NA"
"103","79314645574746e71321957ddce85c2c658898a9","Taxon_103","Metazoa__NA__NA__NA__NA__NA__NA"
"104","ab1d884a98d249fdaa00c09a995f9ab83242c37f","Taxon_104","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"105","1ac70b56ca3ec34a5b5f2cac6a0deae2cef01759","Taxon_105","Metazoa__NA__NA__NA__NA__NA__NA"
"106","d0ddd413c9697c1525bd8575fd70a4bd1a85c629","Taxon_106","Metazoa__Nematoda__Chromadorea__Rhabditida__Aphelenchoididae__NA__NA"
"107","238611346f3393d7bf89abd37c9c7b5a9eca47e1","Taxon_107","Metazoa__NA__NA__NA__NA__NA__NA"
"108","fadaf73de37f208f945e54dcc5ed0846cda496a4","Taxon_108","Fungi__NA__NA__NA__NA__NA__NA"
"109","026adaa4d5d90d4287ff7a6885ea4f02beb20903","Taxon_109","Metazoa__Arthropoda__Collembola__NA__NA__NA__NA"
"110","1613c22673678d60ddd2f0ff061a021b75774e94","Taxon_110","Metazoa__NA__NA__NA__NA__NA__NA"
"111","912895a85538630c17d165976dc53d64ec24e1ce","Taxon_111","Metazoa__NA__NA__NA__NA__NA__NA"
"112","9cfb9c6c1387799ff3c737f553933969b7c2fe17","Taxon_112","Metazoa__Cnidaria__Hydrozoa__Anthoathecata__Hydridae__Hydra__Hydra viridissima"
"113","e0048f78bcfa02a4e09893d78bc3b9a8dd6f8977","Taxon_113","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"114","6b8bb003136359d676b1f9576aa4ba45704cd99f","Taxon_114","Metazoa__Annelida__Clitellata__Haplotaxida__NA__NA__NA"
"115","ee6fa49c895e4faa4b2e35692377e896e0f4b89c","Taxon_115","Metazoa__Arthropoda__Insecta__Trichoptera__Lepidostomatidae__Lepidostoma__Lepidostoma unicolor"
"116","d31458861abd71166b0c84b6fcdd4dff8ea29a40","Taxon_116","Metazoa__Arthropoda__Insecta__Diptera__NA__NA__NA"
"117","bae69024ba8052b5ca1f80b0302fe82b00ad7fea","Taxon_117","Metazoa__Annelida__Clitellata__Haplotaxida__Naididae__NA__NA"
"118","4bb1a323944483d5cf17d0f1079655631b605e8c","Taxon_118","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"119","76e59bc75e775fa2d398ae870ab3b75b467aa74c","Taxon_119","Metazoa__Tardigrada__Eutardigrada__Parachela__NA__NA__NA"
"120","3cfd8fdaab9646f969cccba4ef7fc30ecf188068","Taxon_120","Metazoa__NA__NA__NA__NA__NA__NA"
"121","40b2d1f0cd5408e68adb8ac851cbe7aab4b716a3","Taxon_121","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"122","1190f438b3343aa7d6879a1ce942d90f4535bc22","Taxon_122","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"123","aaae5d66b30adf4f285e5d241640cacfd90619f9","Taxon_123","Viridiplantae__NA__NA__NA__NA__NA__NA"
"124","a51a5e3a1c5b68bca299e9bafc87773d0f8215ea","Taxon_124","Metazoa__Chordata__Mammalia__Rodentia__Castoridae__Castor__Castor canadensis"
"125","9fa2c080e723f4110a47bed2f88ba6cff8816ac8","Taxon_125","Fungi__NA__NA__NA__NA__NA__NA"
"126","57ddfd4f6183bd20757e782a2751d3f9fd1c626c","Taxon_126","Metazoa__NA__NA__NA__NA__NA__NA"
"127","4e64e63a14010ab38462e7b690abcd926e7cd78d","Taxon_127","Metazoa__Platyhelminthes__NA__Tricladida__Planariidae__NA__NA"
"128","004fe7bd416f0a8ab4d7bb0552c164d31a60d724","Taxon_128","Fungi__Basidiomycota__Agaricomycetes__Agaricales__NA__NA__NA"
"129","753308b07dbaef88a5d04ed1db5cc34aee924ae2","Taxon_129","Metazoa__NA__NA__NA__NA__NA__NA"
"130","33669bb20278c18cf21ecbc34c0d5d6d4967b5ef","Taxon_130","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"131","991dd64deb851057c0bd176d580b8bd662ccd7ae","Taxon_131","Metazoa__NA__NA__NA__NA__NA__NA"
"132","f4e402d331e1fc3d9c4ae9d001ab60ae5e9ab1d6","Taxon_132","Metazoa__Arthropoda__Collembola__Poduromorpha__Neanuridae__NA__NA"
"133","73d870045e4aaf00f7f77c1c65afb6c5761f3e7c","Taxon_133","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"134","65bd219f1fdb730ad156b4162db219d3df031662","Taxon_134","Metazoa__NA__NA__NA__NA__NA__NA"
"135","c26985d2e2a851452a431922627b474632e89d4f","Taxon_135","Metazoa__NA__NA__NA__NA__NA__NA"
"136","438eeb685dda8b9e08d043b87acc079f6771364c","Taxon_136","Metazoa__Rotifera__Monogononta__NA__NA__NA__NA"
"137","9cb4f431f0ebba9fef916947dbe9c4457837ec10","Taxon_137","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__NA__NA"
"138","74ad073beab5ba2e82299319a04fa3ef7f322cd4","Taxon_138","Metazoa__NA__NA__NA__NA__NA__NA"
"139","0aea0eb7ce80c0886303b775dabed5d5e4bce9fe","Taxon_139","Metazoa__NA__NA__NA__NA__NA__NA"
"140","b7c6400c2ca9bb9d050d84e1029e46aaba53a92b","Taxon_140","Metazoa__Arthropoda__Insecta__Diptera__Tipulidae__Tipula__Tipula paludosa"
"141","6d4460c9a9751ae0e6245785eb863c416044e0d0","Taxon_141","Metazoa__Mollusca__Gastropoda__NA__Planorbidae__NA__NA"
"142","14e4cf3c3d60791f42d018c1c65c159f243180d2","Taxon_142","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"143","114a4233b479ce8f237ff75fb61b3e633607b38d","Taxon_143","Metazoa__NA__NA__NA__NA__NA__NA"
"144","72916f00980ab696d87bb6fa4fe1c2edd97182d0","Taxon_144","Fungi__NA__NA__NA__NA__NA__NA"
"145","6c307de705f4f786166fb71e265e0310880166c2","Taxon_145","Metazoa__NA__NA__NA__NA__NA__NA"
"146","1c963e7f77ddc3a933ce0e458fb7846bde5a4b23","Taxon_146","Metazoa__NA__NA__NA__NA__NA__NA"
"147","e0b685843db798f5ddc446f4492b5863b6ff6846","Taxon_147","Fungi__NA__NA__NA__NA__NA__NA"
"148","7faef2478b2b14c3f6c047f750f5b6165ba6beb3","Taxon_148","Metazoa__NA__NA__NA__NA__NA__NA"
"149","5469b5bce91e7829cdcf8e0e011acbe4fd2a38e8","Taxon_149","Metazoa__NA__NA__NA__NA__NA__NA"
"150","c1e16fa5f397873a167b45a194031a22077db26c","Taxon_150","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"151","32af7469b0f001b43ee24366642da3924e44b8ae","Taxon_151","Metazoa__NA__NA__NA__NA__NA__NA"
"152","7dae1ef48dc2dfb3fe4e180f5ddaa76d4c2ff730","Taxon_152","Metazoa__Arthropoda__Insecta__Ephemeroptera__NA__NA__NA"
