"","NGN0277","NGN0278","NGN0279","NGN0280","NGN0281","NGN0282","NGN0283","NGN0284","NGN0285","NGN0286","NGN0287","NGN0288","NGN0289","NGN0290","NGN0291","NGN0292","NGN0293","NGN0294","NGN0295","NGN0296","NGN0297","NGN0298","NGN0300","NGN0301","NGN0360","NGN0361","NGN0362","NGN0363","NGN0364","NGN0365"
"605e81122c5334eec5d3e0d47a6eb5cb7d7f8845",400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,202,0,302,0,0,0,0,0,0,80,0,0
"99d16c0b051b45e91b45a91e5dc1d7207b407735",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ccb84fdff37d19b86f782d7231995a8fce43afd",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f5a8ba9384e9319037801db31c908ac15aa47a3",0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,0,0,0,0,0,0,0,0,49
"f56ee2fd34e1d6961a81cfeab9009ccf1cfa4f2b",0,66,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,874,51,0,0,3676,508,0,334,0,0,0,0,0
"1c801cf8f157213e595654e166770735671d1312",0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e5fdd726bc43bc4d26ed434f8f0868916adc4d7",0,145,0,1333,0,0,0,0,0,51,0,0,0,0,0,0,0,0,210,110,0,0,0,0,0,295,0,0,0,0
"10f9083f929600f6ff686441779485e389ac0e08",0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f36eeff5609824c9b2ac580108d2da811de42116",0,0,287,0,1147,1212,326,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583a0c6bdca7296450abbc44772c66033d98db8e",0,0,314,0,0,558,47,0,1081,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,210
"2b60c33be247c0a0f3ceee309981ca2fa72ebae8",0,0,717,0,0,0,1237,0,0,0,0,0,207,0,0,0,0,0,0,56,0,0,0,0,0,335,0,0,0,0
"5ddcde6f664a77404a2c6dd84e13b4b8dedd1675",0,0,339,0,0,0,216,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,566,318,0,0,0
"571b5f2cabd4501564a8642bdc2af6b0ce79946c",0,0,120,0,0,0,0,0,0,0,0,46,0,0,0,0,0,47,57,0,0,0,0,0,0,0,0,0,0,1232
"4adb361c12ed552deff0c5a9063841455ca1b607",0,0,37,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686deecee10e3591bacc7159d13c76b7fa1aa2f9",0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8759ee1bd816fb2566fc91749c463bd8a54c643d",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"052eba479300ea1bc7b789a9466dfc77275236d5",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f1367acc33394f5d31843edbc84ea1b7332f121",0,0,0,378,0,2412,0,2583,1573,236,4093,0,0,0,0,0,0,0,0,0,0,0,0,0,8448,7601,407,0,0,0
"e40fb96052f16f440bd91a6725c01e58e4e41ec8",0,0,0,49,300,189,0,0,0,0,0,723,421,912,509,2885,262,0,0,0,0,0,0,0,0,0,0,3260,195,0
"f67abaafe4e1a4ac4a776ce5e3ca724c00f53998",0,0,0,3084,0,206,175,565,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83424f2c63681ca93ee14c9ff6a10d4ab9b739fd",0,0,0,168,0,0,270,603,920,259,818,375,526,81,0,0,0,286,1033,914,0,0,0,0,0,0,0,334,0,0
"08001ec7e649fab73d4233cfcdaaf0192b45a896",0,0,0,95,0,0,0,80,0,0,0,116,0,0,0,0,0,135,0,114,0,0,0,0,0,0,0,0,0,0
"ae78fe04ec1f51e9ab6817a4f1c32cf79e76e5c1",0,0,0,25,54,0,0,43,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f181edfae512f753c7124fc977ba94b7c65cb0b",0,0,0,143,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e3b80b171812e15ef9b5a120d1211f5d5676d92b",0,0,0,96,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffafc7266f05f3a05d919e8b3d288d56274b810c",0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6125480d198ed820612aa933a2bebb3f2c8f740",0,0,0,0,295,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3778,0
"e91e2be7c48448a6a54865920cd1bca93cb96e00",0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"071549e94b0585b0f45e9b28c6be0d53f7abb732",0,0,0,0,0,473,0,457,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca34bfa80fd66b055cb82f92fc285fb8884e2b2f",0,0,0,0,0,269,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf39b878cd71edb3027618b1ed684cb76b4a3518",0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0
"d047f7b93b26ef7d1a8317a7086d8df0918fa2ef",0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85fe5cb7d7bfa654e8eab1fc0a78dced613d7fa8",0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b25d8d423ff859cc79ea00fe46e9a1a68db82304",0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"46b2278addff69e846471bf1e2af8ed1ab256b2f",0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc96026a8e35e019fa5175033873e873f1692c4c",0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08f2c8022902684986af33f214c9e74300e4bffc",0,0,0,0,0,0,43,0,0,0,0,0,327,0,0,0,0,0,0,47,636,0,238,0,0,0,0,0,0,0
"688f2c5bfb3ad51f78e4ebe71b962c2e1413f4dc",0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"e6e2c49cea9e93107e4b118e442981ca2cebcd79",0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de2b2088e6fb87e6a6e32659c162deba78e26c81",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
"b234047b5df42105300f0cbdb1628a5ed34653b4",0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd6872e43b2400f0e92f99482909425495e72c5c",0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3a929eba3bf231a989750bd13cef64de8c7c252b",0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59367d72134e6cd8d3c0131a0fc52a03b59c067f",0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b2cc6c9f92f79373fdd6607be95fd5419a2558b",0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"ffbd8bf55f3611931ea39006324c6a6e489ad411",0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20a3d48bad3fa2c8366eb5ffa699d2185df87995",0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455535a6d6e8c75ef65d39f4e706c0e976cf87ba",0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0f1a74bf1c1c0f486116b36a8a9a710bea0f86d",0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462e1619061b917c0ed0f270b5d95411bdc2519e",0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,352,216,0,0,0
"26f7214f76f592e2d0b3d56eb8110aee779bba81",0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5cddc3318535fd7b6680180922318016c78986b",0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,247,0,0,0,0,0,239,215,0,0,0
"d6f84896357faf23f9c2c8aa707d569bc1dcf04e",0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d7bc805a1b42b0d7f4ff8c4a91bddf3ff3e8361",0,0,0,0,0,0,0,0,0,0,0,162,102,249,0,0,9,0,0,0,75,0,8,0,0,0,0,0,0,0
"1ecb917994540f8fd0af0caefb94f6e9faebdbca",0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbc9953bb88171c7b08cf590bc22de5f66cdb5ab",0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5278fb1672f1fa7f6f970fefa13fc76126f7b53d",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8cc2bbe22d2a5f7ed8913bae13493d33a24fc824",0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d876d6ba7bc636276c4a05867a997bc97fe4625",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4deeec12932c050a06cb6cbdf47f137646a47d9",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f5ed2843c60ab7bbebe5100028f9ecfff5163519",0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0
"db7c05301a6f78d3ce03c2a3fa37ba8a28de75ca",0,0,0,0,0,0,0,0,0,0,0,0,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61fc453b373d2db3209c68905eea3fbdd0996efb",0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eeceb03418de4dd07abd876330e5fd56e9f018da",0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7581a346bd5723565f6ea2c095ebd9ad11b44cf",0,0,0,0,0,0,0,0,0,0,0,0,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04128fefdeceb1373b7e3e5060f5e27ce19e1bb3",0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c7651bf6e7342b012442f4aee7637b3ac58946b1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0
"908573ba138018c4073c3260fde15ddea00f68fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
"b2e334d11e0f3cb8db1af7b4a281a72582f37aea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5dffe763e2abfdeba90c597a63361584804eb6b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e20e9d0d418fb2341424e3171657450f31ee687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2305e39fb5eeec15e8737842f23c1da14b372a0f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0
"b0c04903c1971f5667a14137a1eccdc45021702c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,4121,0,0,0,0,0,0,0,0,0,0,0
"dc026618c57cb02d3b6fb8eda974cfacbdf45273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,272,0,0,0,0,0,0,0,0,0,0,0
"7f982537e2ba3d905905e1631d35e267e10bafb8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,148,0,0,0,0,0,0,0,0,0,0
"a8f7336c1c6a3c51c67cde1baba16eb9187c03fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,326
"f2c975b479551a470094f694897fd13c81b7b936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"a09f0ed728d44d4a45a1755c28900e231e30d495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"56eb72ba891c076eb9ef01cc3a3794739618e2b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"39ee0a8b1bcc3776b77c0f1b24467bb4d8da5a18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,621,70,0,0,0,0,376,0,0,72
"7f072cc0dd334ef2929290faaa00fcb7a06298f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
"0f5e5476e57373920e469bb97b617e664c3fea46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,223,0,3,16,0,57,0,0
"31f04853366e2480b2c589eefcb58014290cae2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0
"474c4c3a9ee7e8c1bd0e635513a5832679048bd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"f68265766b0a01fa896ea7aa01176b4114db3c01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
"39e8e17a3b5ab67f0d7509ddaa98b75e6a6a8c9f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
"e49fbcc00db460944705f1162a7cf0be7f74d704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"cf1a1e1fb0fbc1df920fd9a831b1e9635b9fc645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8331,0,0,0,0,0,0
"be73a44e26df0df813427ed9c5fd06ad0c6614dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0
"f10607b3394bd298c6999388dc409058d395f1aa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0
"5d1cd8e74260750a7593cfb7bddd9a42e14a5a86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
"afa9fbcacb2497f68a85e5ec85e74bd2b9de3e45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
"09a2c2020a449c104e9540cd37e7a9830cabd7ea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
"55bdc3e6814cf76d7def53e9e2a2827df2bf448d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
"c42ef48a484340cdf01e9e8aec31e80a66e8c8fb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,222,350,0,0,0
"0abb5b2cb7bcc80ae91a315fcc6c3bf5e89b7a25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0
"9982c83bfa7aa66028229af82c9d9564ae2488a4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0
"926a4180ce3f43851f716643af057f1566d3dbfb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0
"2e4bcc617290460c133345a47e4413262891a3ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
"4e458ce332ba1ef367d8b5ff14824a83a9c93551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0
"900a4affd25f939ff05370b03c75c2cddfb08911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,82,0
"3c17fa3fc92bd71b9236e6204cf28699ecb55014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0
"ad69274a6007452c19ee5c475914908e9f0e9476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
"906dbe39422c7de7d177892dd13d686e988e4364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"389c857ccee1c93f8af42f1e12b689ce240f0768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
"41f15e8b0821801b7e15f2aa488209afcd53bc7e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
"179c1cc187d78d3e9701178eb0b358fdffd98ae0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
"361ee0e86ccd9090d0bfe7057ea97d7807e4dd3c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"e89bf5c73823560ef46faffe9d2dc9836dbd968f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
