"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"220","c113f9d2e70c880568e6e556947555c4e7b9daa2",1,"root","no rank",1,"","","","","","",""
"221","bdaf3a0f474820a0793f36e373968b85953c4845",1,"root","no rank",1,"","","","","","",""
"222","51dc17a6e6bba9f828813ce07a0afc610ebd895f",1,"root","no rank",1,"","","","","","",""
"223","e414a3242abd69b477d38dd60e8b3900bdbbb776",1,"root","no rank",1,"","","","","","",""
"224","f15861f140180e2817e2f0c493c77c1c6c2887f9",1,"root","no rank",1,"","","","","","",""
"225","b6121ac847c1861a2ac06f2c262814c24e721886",9526,"Catarrhini","parvorder",0.9963,"Metazoa","Chordata","Mammalia","Primates","","",""
"226","bac41490b8e6f64b5d537ad7ff577206d55740ac",1,"root","no rank",1,"","","","","","",""
"227","090b09e1b93bdf5fa719ab28e76e6f129a6331f6",1,"root","no rank",1,"","","","","","",""
"228","7e3b610b01d0e838e24b4333fdff6de870441f06",1,"root","no rank",1,"","","","","","",""
"229","4228cce06d49e5f93544647e850b86c3c5481184",504568,"Salmoninae","subfamily",0.9908,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"230","b63722362bdbfead7c48bae589bf26f2e9b8d98f",1,"root","no rank",1,"","","","","","",""
"231","f59023bb201bc1bdd06d035dcda3300073e5f4cb",1,"root","no rank",1,"","","","","","",""
"232","a483b776e5165a5eaf6672e78ea680aeac6757d3",504568,"Salmoninae","subfamily",0.9998,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"233","cdaf38d2eb8e1604c4eeceb7e4a6a4224026c637",1,"root","no rank",1,"","","","","","",""
"234","7770fb8e8890ec91472c02cb74b557aa62c68352",1,"root","no rank",1,"","","","","","",""
"235","defa130bb516ec5595b3c92329edefcb9963731d",1,"root","no rank",1,"","","","","","",""
"236","a1e2eb9b83fb263993bf239c03dd772262655458",1,"root","no rank",1,"","","","","","",""
"237","729379f081b4b9060d46f69940cc813542e3f650",1,"root","no rank",1,"","","","","","",""
"238","24ce776b69c914f87600634ba6268479f370dc38",8830,"Anatidae","family",0.9998,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"239","f9fddfe2a7273a5cd7fc443ff64602d1a703fe69",1,"root","no rank",1,"","","","","","",""
"240","e256a562220374d61068aad77501e2e1e7b569cc",504568,"Salmoninae","subfamily",0.9998,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"241","46122cd43b2ee7f1ae9c22413e18c62f444e1b5f",1,"root","no rank",1,"","","","","","",""
"242","f95828229de5e8bc0f2358ff384c4da80044450d",1,"root","no rank",1,"","","","","","",""
"243","b952a8ba23582c3edd77d06671b0563e21078f61",1,"root","no rank",1,"","","","","","",""
"244","375958131a80e3dfac9313663706b71ae04b5644",1,"root","no rank",1,"","","","","","",""
"245","6d7a36800c44bc61533fdba2e215c4063ec0b60a",504568,"Salmoninae","subfamily",0.9541,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"246","1c43ca34d28eaafd5a54c1319bada40b64eedf87",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"247","0b18128dd805329b26ff9c5a031c298fa98f3078",1,"root","no rank",1,"","","","","","",""
"248","15d83a64d2226fc155c491c1a6b98fea81e5add5",1,"root","no rank",1,"","","","","","",""
"249","4f0be7e69a392d6e15eb8cd90da2f704d4c8d74a",1,"root","no rank",1,"","","","","","",""
"250","ea37abb604a046fb7fdaf9585dbc71d1f4fe52cd",1,"root","no rank",1,"","","","","","",""
"251","b308c5c369197e09668a07382908f0f1a62d9f28",1,"root","no rank",1,"","","","","","",""
"252","3575269964f0eac0a6032c6d547a21f076a63534",1,"root","no rank",1,"","","","","","",""
"253","82d2ca5faea5bec0e9ddf893aea2b2399ae27e8f",8023,"Oncorhynchus nerka","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka"
"254","8f3d5fa23f8fd179873c67e93ed98c8e7bcedc3d",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"255","a02fbdfe090f5e1d24eb754036ffbe5bdf97fc48",1,"root","no rank",1,"","","","","","",""
"256","060442c1fbcebb79143b4619d259670500a0595e",9612,"Canis lupus","species",0.9084,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"257","021902868f261c447161cc69c22e9611a0020ebb",1,"root","no rank",1,"","","","","","",""
"258","ae1a3125ba3cbb4cf109a278e8730f2d927c3679",1,"root","no rank",1,"","","","","","",""
"259","c504c0e46cc73088d60a8306ac6b7247528b132b",337752,"Sciurini","tribe",1,"Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"260","62d779f77dd9a6c80b357b722c604387baa8533c",1,"root","no rank",1,"","","","","","",""
"261","0485eb50d7319cfbfde5d90ca5100b3b876843f5",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"262","7b0e28ba575b918bd4b81d7664d45482e69c6885",1,"root","no rank",1,"","","","","","",""
"263","35e334311044348b8d39fb275ce94e11c2cf361d",9126,"Passeriformes","order",0.9922,"Metazoa","Chordata","Aves","Passeriformes","","",""
"264","612427addd41cde8e23b4c40db25cde650c87d10",1,"root","no rank",1,"","","","","","",""
"265","f68de7aacaa2dbf3a51188690f9a5045c9130037",1,"root","no rank",1,"","","","","","",""
"266","9ebda9f3a8f36e28b410aff38fd3f07f7feeb988",1,"root","no rank",1,"","","","","","",""
"267","b6d940cf340479eb485f1a0983c24b965bdda4c0",1,"root","no rank",1,"","","","","","",""
"268","67a1c222263ca8d80344a21dd668e12b74f21ad7",1,"root","no rank",1,"","","","","","",""
"269","e3840711c2b4471523f515dc8f8da570a3395c66",1,"root","no rank",1,"","","","","","",""
"270","8d361b0138abd5e987cecbc8c8569f816451ffbe",1,"root","no rank",1,"","","","","","",""
"271","1385f21ab3733bc67de6b07b51e6e711bf9964d4",1,"root","no rank",1,"","","","","","",""
"272","b9cf50a1ae4c43638f600ed1c7db00232f4f6358",1,"root","no rank",1,"","","","","","",""
"273","edc3f4407a6d43663e01f5da4dde2210ba97a158",1,"root","no rank",1,"","","","","","",""
"274","674022857d772bc786bc392167417306d0e22d07",1,"root","no rank",1,"","","","","","",""
"275","f0f5763deb9b193af71f307208e13cb8c5a578da",1,"root","no rank",1,"","","","","","",""
"276","bc2817884e7cd4289e0874e964e098dab3aecd3d",1,"root","no rank",1,"","","","","","",""
"277","af808f8c7b8e66df95a08d6ac564437e65b79219",1,"root","no rank",1,"","","","","","",""
"278","be20d9fb8e26a8a0a5169c4dfa1746297610fc69",1,"root","no rank",1,"","","","","","",""
"279","38ac7cab082fffc7aa86e726cb86f08443191e21",1,"root","no rank",1,"","","","","","",""
"280","a0443d5c8855443e36d307ffd71f0b1d1df49584",1,"root","no rank",1,"","","","","","",""
"281","489ee775dbbcc2967326ac67892522bc13fbe0c5",1,"root","no rank",1,"","","","","","",""
"282","f68ab1bcbb15a6d82c4f9674385129c2fb73f88c",1,"root","no rank",1,"","","","","","",""
"283","d13af76c05a9e98b69417aa97565c4e9aa3189a5",1,"root","no rank",1,"","","","","","",""
"284","ce4b8aab6601f99b7d04b8e841c140b4ddfc3333",1,"root","no rank",1,"","","","","","",""
"285","49ff65304ec4cb316f6d6540a471db6b2d080f61",1,"root","no rank",1,"","","","","","",""
"286","a8f343c6c48b6ce80139dcbbb214a20e55b29948",1,"root","no rank",1,"","","","","","",""
"287","31f41238b2d21ab702054de79fed82ed77bc94f2",9316,"Macropus fuliginosus","species",0.9981,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus"
"288","6e67f0968646e7283f73f366d4978f5efee5c59c",1,"root","no rank",1,"","","","","","",""
"289","f40d338cb15a9b60552e1c3a92342fcef1f3a904",8830,"Anatidae","family",0.9998,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"290","d8804f535ddcada3535b64a5ba8867826148fd6a",126287,"Didelphinae","subfamily",1,"Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"291","da5a4af9585ce4e7b484ea8dbdecf7c520f2d93f",1,"root","no rank",1,"","","","","","",""
"292","7678a3bd1cfc51457b69018992857b4af1144cf3",1,"root","no rank",1,"","","","","","",""
"293","724fb85975a41cdbff1cc2054ac26e3fff0ca167",1,"root","no rank",1,"","","","","","",""
"294","2cc3f21e0811bd9788bcd30d2e51e5e0e3247e94",1,"root","no rank",1,"","","","","","",""
"295","4f6cb072faaa9d25ca94a564aafb2d6419ec00e0",1,"root","no rank",1,"","","","","","",""
"296","f2bc4405f2b55f7fbfb31331eb5215075f0ace3d",1,"root","no rank",1,"","","","","","",""
"297","bc7d796779e6109dadc22ec65b2f62b119016461",1,"root","no rank",1,"","","","","","",""
"298","0edce998b358bc11f07cebf96747ca9207539d05",1,"root","no rank",1,"","","","","","",""
"299","24f49d20b7893eb231841a9b772157049f0308a0",1,"root","no rank",1,"","","","","","",""
"300","9bed2ab995e59ae7e6726a4c90e14201a7f36be4",1,"root","no rank",1,"","","","","","",""
"301","24b2f7b903d0dbe547973b7778753105e1d6bdf7",1,"root","no rank",1,"","","","","","",""
"302","c06e820430e5ed594438b9900e98eb8a0119ba48",1,"root","no rank",1,"","","","","","",""
"303","38991341c278d3b911cd49adff5b99cc85828af2",1,"root","no rank",1,"","","","","","",""
"304","b765695111c7d5412db6a0762f8b3d6915c44ceb",1,"root","no rank",1,"","","","","","",""
"305","fcb389b0ebbb22fc41b7d80828b87182d8e0ff17",1,"root","no rank",1,"","","","","","",""
"306","d2f63815cb664f4298c90c98641eff862ff2e9af",1,"root","no rank",1,"","","","","","",""
"307","4d3cd914c5994d67bba83b3db430d14dbdc0cd0a",1,"root","no rank",1,"","","","","","",""
"308","23f77571688624b910cbc93db1aeb1a6bf3c6448",1,"root","no rank",1,"","","","","","",""
"309","9271b268bbf39ef6d05c851c02b0470a717e7ed7",32523,"Tetrapoda","clade",1,"Metazoa","Chordata","","","","",""
"310","833e269ea474f5de083f948092e24299d1219d38",1,"root","no rank",1,"","","","","","",""
"311","dc56e0f6ec642300596656d49e9aad8c7842690c",1,"root","no rank",1,"","","","","","",""
"312","f06adf98c6515bba019c5acbf8093097a29642c2",1,"root","no rank",1,"","","","","","",""
"313","f07adc0ec6f72d8fca5f695ae2d80c6d1378d723",1,"root","no rank",1,"","","","","","",""
"314","158b0c6ecc8fec367ebd0ff0985e105ee2dd4250",1,"root","no rank",1,"","","","","","",""
"315","7034465a40e9d313b34b4757325c663f4c80478d",1,"root","no rank",1,"","","","","","",""
"316","1727de5ff1da70df1dac344c14b1b610ab58c2e6",1,"root","no rank",1,"","","","","","",""
"317","e49f29f531772e66d7044da181264083c6e69d6d",9347,"Eutheria","clade",0.9985,"Metazoa","Chordata","Mammalia","","","",""
"318","201a50d0321078c342d8241e038cb52a5024648b",1,"root","no rank",1,"","","","","","",""
"319","7f05cac7c611e10739e57a120ac64e5e052dcf30",1,"root","no rank",1,"","","","","","",""
"320","cc1131295fa2e7c0d16cb9c0d4d6f7e4ba2db5f7",1,"root","no rank",1,"","","","","","",""
"321","6e1b3f7d857fc190bcba8830135da8d7eb4d3b41",1,"root","no rank",1,"","","","","","",""
"322","efb853340aa64a7518861ad194291347cd29fcac",1,"root","no rank",1,"","","","","","",""
"323","c4d89cc13a9fe24f6c0caec6b5429c33c04f471d",9347,"Eutheria","clade",1,"Metazoa","Chordata","Mammalia","","","",""
"324","95fa35b40c171982e0e8759925ba962777f5b51c",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"325","7fb2b752fa6df9cfd4e38007b4daad92aeff7bb6",1,"root","no rank",1,"","","","","","",""
"326","0984df5545c4d9745df80da8fee58b032b6d9eb9",1,"root","no rank",1,"","","","","","",""
"327","3d3e398fe6ec2fc2fab6b92594ff4789fb044be9",1,"root","no rank",1,"","","","","","",""
"328","501bdce919ec339f7e77519863c27bbb3134ebda",1,"root","no rank",1,"","","","","","",""
"329","4f3d065188591cfbf3fd23aedf28ebbcc15101dd",1,"root","no rank",1,"","","","","","",""
"330","24b006e8d278f33cb7092e5ae0be7c691ba83f59",1,"root","no rank",1,"","","","","","",""
"331","4b8f6db311b209add62ecfbf4cc6c3ccf77fa2ac",1,"root","no rank",1,"","","","","","",""
"332","4e3fb1c52c2bf439ec9b478e91619a3f84a7c876",1,"root","no rank",1,"","","","","","",""
"333","b009225b0af729ad9a3371f3233f14247246cfa7",1,"root","no rank",1,"","","","","","",""
"334","5cac55ac35522ae61625608b8d526a1a8c6b0f89",1,"root","no rank",1,"","","","","","",""
"335","5f45cc60cdeceadecb799f5a3033e4ee9108e556",1,"root","no rank",1,"","","","","","",""
"336","db8280faaa5b71074eeb1de2c063f8e27f58f581",1,"root","no rank",1,"","","","","","",""
"337","d221a090530e6e99a5e014fc93afa7aea88535fe",9606,"Homo sapiens","species",0.9983,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"338","f3c553ee517f73140fc6b6bcb3a80f163e13369f",1,"root","no rank",1,"","","","","","",""
"339","be13cf90048c1bd3dc7d1cf70cab850d98694903",1,"root","no rank",1,"","","","","","",""
"340","7f80658a29c747aac90b61924f01350840c8ffe8",1,"root","no rank",1,"","","","","","",""
"341","3926d5b7e76662f77f6fc935925649a2d7995dea",1,"root","no rank",1,"","","","","","",""
"342","2f8dc49d8f664df1df6620a648095bf14f97b3c3",1,"root","no rank",1,"","","","","","",""
"343","9f3e7fd6f8eb02d85e63be3ce0fe0618c78d9e11",1,"root","no rank",1,"","","","","","",""
"344","d51db267abac03b5b0f483580e7017d875f858f8",1,"root","no rank",1,"","","","","","",""
"345","66b36b586e1889ae7268eab02bc29d6312283c8d",1,"root","no rank",1,"","","","","","",""
"346","5d2c09475b866ef417d6d2c8670e726b83238438",1,"root","no rank",1,"","","","","","",""
"347","6a820536f7d5d07e54020c8f5da0f894f31e9505",1,"root","no rank",1,"","","","","","",""
"348","864fec4588da7d04d120a9f21c15f9bb70ff4831",1,"root","no rank",1,"","","","","","",""
"349","7db0d05c34d2365d892ef5fcc13a8ccf612f44cd",1,"root","no rank",1,"","","","","","",""
"350","60eee6510724e5e85195256943cd1f7d1a54a6f0",1,"root","no rank",1,"","","","","","",""
"351","74e9db524bb60d56a3a624862eebe009050a9747",504568,"Salmoninae","subfamily",0.9994,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"352","348d6dac913c026afe0cca94abe53e1b437c4a2f",1,"root","no rank",1,"","","","","","",""
"353","7d8c22bc72a798cc9098fe47e57eced8a8055715",1,"root","no rank",1,"","","","","","",""
"354","847e389aaef36bad37479eb33ab6e59f054be49a",1,"root","no rank",1,"","","","","","",""
"355","f060b985df3f68de5ff50592b7bfe9d03deb99d4",9611,"Canis","genus",0.9933,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"356","fe671f1df110928cf991433404d0f49522ae23ae",1,"root","no rank",1,"","","","","","",""
"357","36e154d8d3c46a887e0415192ce9e0c2d96d54ca",1,"root","no rank",1,"","","","","","",""
"358","5fed8fcb51ebf40c378f5ace2f2b5aa842eafde4",1,"root","no rank",1,"","","","","","",""
"359","0931f311afd850e26fa9c9327711f8730b0c3776",9317,"Macropus giganteus","species",0.999,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus giganteus"
"360","56e3678cf6fe9f9fbfc9c1b780e38320eaf135f9",1,"root","no rank",1,"","","","","","",""
"361","6e53c6b048553e87c03b407381410aeb7925ba0b",1,"root","no rank",1,"","","","","","",""
"362","75e4b5ead7fa52c5bf4f6075ad1cf48c0dd61d19",1,"root","no rank",1,"","","","","","",""
"363","1f4e42319c51a1eb38211215b170c87cf501e3f3",1,"root","no rank",1,"","","","","","",""
"364","b46d2cbb27d936757f44c65a88b5a4ded38e06fb",1,"root","no rank",1,"","","","","","",""
"365","782ac94d409607041421f447098d2597b7252eeb",1,"root","no rank",1,"","","","","","",""
"366","53a3e6bef14a11213958923e01d52e39be9bed98",1,"root","no rank",1,"","","","","","",""
"367","082c25593e6678af821c45e47603b9ac87147326",1,"root","no rank",1,"","","","","","",""
"368","8bfbf8ba46ede9686310a3903c69358228ecac7d",1,"root","no rank",1,"","","","","","",""
"369","e2877b8381733054b6f7c0bb6c396dca9e4f8741",8015,"Salmonidae","family",0.9651,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"370","d33afa30538843b34ea31c892faf5ff9059880f8",1,"root","no rank",1,"","","","","","",""
"371","7eca0c745429391b1484928bee2b952ad17405f3",1,"root","no rank",1,"","","","","","",""
"372","1492229f86da1839e44e019295b08e22f56dc0de",1,"root","no rank",1,"","","","","","",""
"373","76cc3e27f5b980be8f3fb64ba94d5ec382920f89",1,"root","no rank",1,"","","","","","",""
"374","dd63054ec92248f49fb84b490c0647a7b5b814cd",337963,"Neotominae","subfamily",1,"Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"375","2ea876d1911e411ca692671c6c865b33a0c9f6fe",1,"root","no rank",1,"","","","","","",""
"376","1eacd6b8e7ccfd00e53e98c9ff9ecee454f0f29f",9103,"Meleagris gallopavo","species",NA,"Metazoa","Chordata","Aves","Galliformes","Phasianidae","Meleagris","Meleagris gallopavo"
"377","ffbed496aaf8755cd4a1d9eeb128e959387f2252",1,"root","no rank",1,"","","","","","",""
"378","21a4450bd9f4743cc066f06703a0a7b6a458e616",1,"root","no rank",1,"","","","","","",""
"379","9b5fd15f229597a9c107db1823065ebf5259db44",1,"root","no rank",1,"","","","","","",""
"380","030aef30901bef0f1209d7c0b123cf8dea653e9c",1,"root","no rank",1,"","","","","","",""
"381","af867fdddb26f1bc0e8cd98cce42f05e92c644f8",1,"root","no rank",1,"","","","","","",""
"382","604949d2ace0cc94b94be7799e3f902de5bb4364",1,"root","no rank",1,"","","","","","",""
"383","018b763872783ebf1b103ebef73126215d6fad7b",1,"root","no rank",1,"","","","","","",""
"384","b35c1e037e9ee42471e46d9dedbfc538c0897e8d",1,"root","no rank",1,"","","","","","",""
"385","453dcbceb259c2fb85b11fa1f9dec87ad7029a00",1,"root","no rank",1,"","","","","","",""
"386","e9b8e7812d929036cf68956bdc4f5f05140ef0f7",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"387","7484abb57b8011c75928fd3ab738c2769acde2f5",1,"root","no rank",1,"","","","","","",""
"388","06f130c153afe5cadb2d830c6ce8a108e069924d",1,"root","no rank",1,"","","","","","",""
"389","bffa8c5697669ea9bd50b97290516a39d98c7d1a",1,"root","no rank",1,"","","","","","",""
"390","48107963f4523d74863d6c90d7c2ca8b250297a6",1,"root","no rank",1,"","","","","","",""
"391","0eb80615963123dc1e5e5447564e30d7670d241f",1,"root","no rank",1,"","","","","","",""
"392","50b582fb3c81d06c05b0d6b4f2d2f387b9438f16",1,"root","no rank",1,"","","","","","",""
"393","2899c1f4b16ef99876e9325e5b6769eaab2ca0c1",1,"root","no rank",1,"","","","","","",""
"394","61c25eaaab223de831c8bff2b993b20cf0770fb6",1,"root","no rank",1,"","","","","","",""
"395","06f9e32a1a53a3a3114b7ed4f5151c15bf9d01c0",1,"root","no rank",1,"","","","","","",""
"396","fd5ccf560cfa09a68b56b51c4400a4601a2e30e5",1,"root","no rank",1,"","","","","","",""
"397","e6ea34e12b7e7caa8fca58267d03f1d863c90f47",1,"root","no rank",1,"","","","","","",""
"398","aae37ae8e79580afffda1b227e82c2f881f489e6",9347,"Eutheria","clade",1,"Metazoa","Chordata","Mammalia","","","",""
"399","b444e6178078cd86eef978343dbde03075c40902",1,"root","no rank",1,"","","","","","",""
"400","e88bf09e832b24c291206f54a687abbf27734ad6",1,"root","no rank",1,"","","","","","",""
"401","67f19042e46e5af8a784cad8e72a8f668483ead6",1,"root","no rank",1,"","","","","","",""
"402","c8caa2bfdac2dec9476f9a8f21eca50196047740",1,"root","no rank",1,"","","","","","",""
"403","1194992fb099316ac06196b77bfe7d16b2c64c16",1,"root","no rank",1,"","","","","","",""
"404","4c1ded482e9fb0421ee2d2f87f43ee74078dbda4",1,"root","no rank",1,"","","","","","",""
"405","4ed17bbca04e7c4e80687108e2533d5fce4f2587",1,"root","no rank",1,"","","","","","",""
"406","53523197e93ca0537d2ca9195ebdaccc0b1cbf4e",1,"root","no rank",1,"","","","","","",""
"407","03a6ae255b766761f0ce6f3589fc0cdb86c42431",1,"root","no rank",1,"","","","","","",""
"408","736c66321143f9be9ca24fd7ba8d9884dcae5354",1,"root","no rank",1,"","","","","","",""
"409","f278de0feee781f142923b82ad268441666f8d67",1,"root","no rank",1,"","","","","","",""
"410","bb1fb9d895c7d7fe5c2d003020fe3d93fc203780",9126,"Passeriformes","order",0.9973,"Metazoa","Chordata","Aves","Passeriformes","","",""
"411","2654fc70b4886a5f50c28e81b767e87fe5cb57e4",1,"root","no rank",1,"","","","","","",""
"412","9ecac39062de3f1a77e04ec62f246981bc9eeb89",1,"root","no rank",1,"","","","","","",""
"413","0aaab339057c27edf0fd76495721838235a8e155",1,"root","no rank",1,"","","","","","",""
"414","b2d8f560569efd80e9069a368b786ed87986bca8",1,"root","no rank",1,"","","","","","",""
"415","5c40ec86b72b2e2dae2142c35b16a2be0dabb949",1,"root","no rank",1,"","","","","","",""
"416","051a97cd34abdd093a291123dd7837ef89a82deb",1,"root","no rank",1,"","","","","","",""
"417","87b22f5d3d27e5534dc4c250dbed18142165b8b1",1,"root","no rank",1,"","","","","","",""
"418","d0bdf495834bc409aae06d153c43f86faafb835c",1,"root","no rank",1,"","","","","","",""
"419","a8fe43e77ed5a8547e10d2809999ecce46e00433",1,"root","no rank",1,"","","","","","",""
"420","85a5f94d99053a097d2442541fd2c27475b53a58",9434,"Myotis","genus",0.9986,"Metazoa","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis",""
"421","1c9665ff36d241bc3ccfaf59cf5eacd7cdd51f5a",1,"root","no rank",1,"","","","","","",""
"422","5486cda7254fa4169ccfda186a701ae1954ef974",1,"root","no rank",1,"","","","","","",""
"423","aa794a148488a9534f6bb792b78cd842a5eddd31",1,"root","no rank",1,"","","","","","",""
"424","20b801386459a6da153bf45abf319d91f0a5b52c",1,"root","no rank",1,"","","","","","",""
"425","fc0e408b8a1e61a6d3b6742d2e8fcc7882f8331b",1,"root","no rank",1,"","","","","","",""
"426","f93c7a2e557744f06809bd3567e54161bf9f1a64",1,"root","no rank",1,"","","","","","",""
"427","20b0300aa20ce192f177bd7d59fe272ff33bd672",1,"root","no rank",1,"","","","","","",""
"428","8395a747ce157e2c9154e2275fb9afc29c420afb",1,"root","no rank",1,"","","","","","",""
"429","8067243d017b7d1dc24d47bdecfe1af26ab6f530",1,"root","no rank",1,"","","","","","",""
"430","7011d341a868af2e227b52928d513f3dc8939d35",1,"root","no rank",1,"","","","","","",""
"431","45fe2156979c8f8eab2f73c7a3239f9e139de693",1,"root","no rank",1,"","","","","","",""
"432","7dd620ac1c273b27242989fab450c60559974492",1,"root","no rank",1,"","","","","","",""
"433","38f278d9dc79f1141a4fc7f40d2c2b44ce7ccd11",1,"root","no rank",1,"","","","","","",""
"434","f9d4a75630f6fef03617638b2afde43bda582f85",1,"root","no rank",1,"","","","","","",""
"435","b364c7fd1693e7e6dc1dba719834cc39a537b2dc",1,"root","no rank",1,"","","","","","",""
"436","3ddbdaaa1623df2eaeb269b035d71201c3336960",1,"root","no rank",1,"","","","","","",""
"437","e747eef0a339a503193d10c42b71ef028bca3fc0",48891,"Poecile atricapillus","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile atricapillus"
"438","6bd6f32447e324cdf909c901796e1b138c283939",9317,"Macropus giganteus","species",0.9999,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus giganteus"
"439","e3ebeeca17c70edc94b77af820116791faa79754",1,"root","no rank",1,"","","","","","",""
"440","62c59dfc509adb89736b3364455eb5dfd527dfb0",1,"root","no rank",1,"","","","","","",""
"441","9866c7fc80ad98306cf3124c38432cefb9cb67ee",1,"root","no rank",1,"","","","","","",""
"442","6ef9b302bb03ca4046d3cf7527a227229dcfc0ff",1,"root","no rank",1,"","","","","","",""
"443","3fb94730b2b80d5f1aea8d27662664869bc8073d",1,"root","no rank",1,"","","","","","",""
"444","002111c7a255d45dec772e6f10ed9a93ad07f488",1,"root","no rank",1,"","","","","","",""
"445","cce3c8d155ec2d50a478dd35b4c6e121cf71038d",1,"root","no rank",1,"","","","","","",""
"446","1dd931b14b8e065e607791781e75bf81fc22e255",1,"root","no rank",1,"","","","","","",""
"447","b48513522bc5b6665df2930ce8c58f0e5207c198",8830,"Anatidae","family",0.99,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"448","d6e38fe62bc804e02d329eb0fe6adb58ac9c592d",1,"root","no rank",1,"","","","","","",""
"449","fdb97587b6bbd4f0498c108a87df5712f7e19369",1,"root","no rank",1,"","","","","","",""
"450","a0c3bf22c52b0d1a588f2c7a03b851dac6c3178e",1,"root","no rank",1,"","","","","","",""
"451","93b1da5985af58e0c772946769e9bbc20c405790",1,"root","no rank",1,"","","","","","",""
"452","09f093bfcd98bd11c8beb13cdb216b19b8a8883c",9317,"Macropus giganteus","species",0.9998,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus giganteus"
"453","8d026233b1df179292d11d92a9e8e4b925e3a362",1,"root","no rank",1,"","","","","","",""
"454","c57b9ac2807d5bd1d456aeff4e27c1fc0d5bf9b7",1,"root","no rank",1,"","","","","","",""
"455","c8f1fde7732c68e837156e609217e77569564b99",1,"root","no rank",1,"","","","","","",""
"456","2d7a5d24fcd1f4f7e3d710106151365a2c46273e",1,"root","no rank",1,"","","","","","",""
"457","e75001e59ac3db07faf31aa6111d02c659feefee",1,"root","no rank",1,"","","","","","",""
"458","c458bfbd8c0ac4b00203e7ac33d77c8141488906",173226,"Tachycineta thalassina","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina"
"459","5a2478b4ccce5a5c085dc813db1752c565157355",1,"root","no rank",1,"","","","","","",""
"460","d4679af1a2c6b5a21f619b0da89fba20000971f9",1,"root","no rank",1,"","","","","","",""
"461","8dd9b8cf6fc61720cee7e23d113550e7cb90a11b",1,"root","no rank",1,"","","","","","",""
"462","8411aab3525135c1c00a21bafca35c8195977181",1,"root","no rank",1,"","","","","","",""
"463","e78848cc0567705fb1e66199c1592b12add8d16c",1,"root","no rank",1,"","","","","","",""
"464","c36ab2165ffadac04671790b71689b2f829f4c85",1,"root","no rank",1,"","","","","","",""
"465","c54b6ae5202db0b372ac69eb5b112cfdd95ee64f",1,"root","no rank",1,"","","","","","",""
"466","2434bbd54cb153d0da1a9628d3d77fc2caf05962",1,"root","no rank",1,"","","","","","",""
"467","5d9ab9485d4035fa7d5f23b4a07ebf85cd1f5218",9307,"Macropodidae","family",0.9866,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","",""
"468","d60cccb1b962761410ac500eba7477ee39d259e4",1,"root","no rank",1,"","","","","","",""
"469","926e7c8471de8aac63f5042f1b3f4cfb09d20f12",1,"root","no rank",1,"","","","","","",""
"470","f9d50b0c0b95c940eda4181ce307986f57c3c1fd",1,"root","no rank",1,"","","","","","",""
"471","dd5b0d278788abd3da0fca1fc6a41089670bb28e",1,"root","no rank",1,"","","","","","",""
