"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"c9290d100a7e4fba18d7f15698809e415e6b9012","      1","root","no rank","1.0000","","","","","","",""
"952e415cd0439c605f92a424ec14f9506a63931c","      1","root","no rank","1.0000","","","","","","",""
"1e68ef34a6cc3d93829494d7aba9c563bfbf4f94","      1","root","no rank","1.0000","","","","","","",""
"13af70eb791d68034e088162e35328132352252f","      1","root","no rank","1.0000","","","","","","",""
"294ac87af96b274c73fb09483db4d5031768836e","      1","root","no rank","1.0000","","","","","","",""
"358f964991a441941fc9e48554e4fe8562a35f0d","      1","root","no rank","1.0000","","","","","","",""
"d53de3955b67329822e0eddaaae43d071dc6ecc7","      1","root","no rank","1.0000","","","","","","",""
"31f3630542e0ad66a689effbb1c942cbfb5134ce","      1","root","no rank","1.0000","","","","","","",""
"0e2d0047645864fc219ea13a1c734f387f8aa92c","      1","root","no rank","1.0000","","","","","","",""
"54fe29d25c388999efd2221386e77de82e44b892","      1","root","no rank","1.0000","","","","","","",""
"9348a87e05d56a6bf629a97a9cfa17483790f068","      1","root","no rank","1.0000","","","","","","",""
"142f333439ee688ef14a38b2cf2caded1338fb55","      1","root","no rank","1.0000","","","","","","",""
"16007fa1148b517ec011db3b24eafd65670dac7e","      1","root","no rank","1.0000","","","","","","",""
"61f57e626ac51911c9da23d693c74b1ef2109e04","      1","root","no rank","1.0000","","","","","","",""
"2d666040a143c439a172453a0cac8e6c11341dbf","      1","root","no rank","1.0000","","","","","","",""
"04cad56d6a454acf250474d079287edc4ef797e8","      1","root","no rank","1.0000","","","","","","",""
"ba150a9403638d1afdfce1052e004aecba347c81","      1","root","no rank","1.0000","","","","","","",""
"76a7b9241b5fad627b61aad90a7e769353679d46","      1","root","no rank","1.0000","","","","","","",""
"9f77b8656f2f71a536f232b69d80f464626c6820","      1","root","no rank","1.0000","","","","","","",""
"d1736f2efbce8468f87a1f7299dbd4aaad3b050f","      1","root","no rank","1.0000","","","","","","",""
"c59dbde9281a811e7869b21d93697c8af4c70ba6","      1","root","no rank","1.0000","","","","","","",""
"1a13580b0d359b03afcc486411f0759615b2b7fc","      1","root","no rank","1.0000","","","","","","",""
"90805ffab792d5c4b417d5a1379608c9310e7df4","      1","root","no rank","1.0000","","","","","","",""
"5e7391e3ef87bce88b74c117b3aa037f5d0c0ab2","      1","root","no rank","1.0000","","","","","","",""
"9c025a5a9092679c5951e66531cc8ef9850f6b79","      1","root","no rank","1.0000","","","","","","",""
"5b1a1ac5dced4f0550481899260aa2cfdbcb408f","      1","root","no rank","1.0000","","","","","","",""
"fd86344cde29e1ea9cde42a5d37aeab56f2e8777","      1","root","no rank","1.0000","","","","","","",""
"cbf4c52c9d4db4955e0f0dfb39ee1826dd2ffcb9","      1","root","no rank","1.0000","","","","","","",""
"97e8d3bddaa4adee7810036d539cea8b4914b3b1","      1","root","no rank","1.0000","","","","","","",""
"9ba5bbf54b5e4c480353ee6a7d8dfbd62afe3070","      1","root","no rank","1.0000","","","","","","",""
"e4b017edb541d0ad4d8ea918396a6d1ff431389b","      1","root","no rank","1.0000","","","","","","",""
"352f11da58230c9cdbaec86ca49587988e9ef456","      1","root","no rank","1.0000","","","","","","",""
"c3564671674995e71c98de0b3a506e4199b158fb","      1","root","no rank","1.0000","","","","","","",""
"20550e034ee31fae21880ad5ff39f0759d634e22","      1","root","no rank","1.0000","","","","","","",""
"8d80ca8b02b6d1a0f85ebfa34610123a0f9b385c","      1","root","no rank","1.0000","","","","","","",""
"fcf52f70da21291d7b417a046e3f3799db01d541","      1","root","no rank","1.0000","","","","","","",""
"8181bb2e1811319d2af38c6ad8e4c1cec16586f7","      1","root","no rank","1.0000","","","","","","",""
"262e808ac6945bc05f8a84174c2be553383a2118","      1","root","no rank","1.0000","","","","","","",""
"02fc0d63fd711aa9e8ec5d9294247f4317a983cb","      1","root","no rank","1.0000","","","","","","",""
"a0ff0b3d8049b30d257c236155d733c1235ae252","      1","root","no rank","1.0000","","","","","","",""
"dcceb8bc705fe423acb53d2a4d754c6f1da4a098","      1","root","no rank","1.0000","","","","","","",""
"8197fdd012b4dfcc31a1100fdca9f2d5056bd3e0","      1","root","no rank","1.0000","","","","","","",""
"f4b13ff9fb7d248835ce7c88ae07df4a28c1dc7a","      1","root","no rank","1.0000","","","","","","",""
"3e5a178aa794d87635fdd8f9e33157caf9eb76ce","      1","root","no rank","1.0000","","","","","","",""
"b7b57e02d82c4b0cb3b056f8a6183f654ebd0163","      1","root","no rank","1.0000","","","","","","",""
"e7b3ee894c585184596ec78bed1864cf5dddd793","      1","root","no rank","1.0000","","","","","","",""
"90b22200c378f03e129a8976dbeecdafc18b25c1","   9347","Eutheria","clade","0.9923","Metazoa","Chordata","Mammalia","","","",""
"38acef5cfddc00125a4491eb632dd29cdd25ac38","      1","root","no rank","1.0000","","","","","","",""
"c676f979b3c024870e5e9127f6246578d0e34060","      1","root","no rank","1.0000","","","","","","",""
"be31449eb2d682bf4a4a61b5e8e69e155e46623e","      1","root","no rank","1.0000","","","","","","",""
"d5ccfa4708778a9f0d914c910f782eb1896cca03","      1","root","no rank","1.0000","","","","","","",""
"c00653b883b9226cec5c222a4e1118a2251582a1","      1","root","no rank","1.0000","","","","","","",""
"d2b678c4a1d34ced4998f93554fdd3d1a940d394","      1","root","no rank","1.0000","","","","","","",""
"bfcd7c5e1ed46aabb6ccdbb8eb90df4b955581b9","      1","root","no rank","1.0000","","","","","","",""
"962668484d11d3da0cb6421c2c03c58027d965e9","      1","root","no rank","1.0000","","","","","","",""
"1b43dfd35d165b94f4b843c9bfa422ed8c848601","      1","root","no rank","1.0000","","","","","","",""
"d5fc1673728745f2f879abc1a11d35eaa4bcbaf7","      1","root","no rank","1.0000","","","","","","",""
"389d17c442cb09b72292bc3c39f7a767ef3356fd","      1","root","no rank","1.0000","","","","","","",""
"4238347fc96e54324d40e4cc09760e69573bf2ca","      1","root","no rank","1.0000","","","","","","",""
"ccabc76cfd123238b03d59f5f4af54a3e6ecfd35","      1","root","no rank","1.0000","","","","","","",""
"7642f583872a466a49ff7955f408cb36f4efb44f","      1","root","no rank","1.0000","","","","","","",""
"bfbc5b220fbebcb0647056046a958116438dfbc4","      1","root","no rank","1.0000","","","","","","",""
"8cf45da8e16d7e848359e8550deca1bd9b60297b","      1","root","no rank","1.0000","","","","","","",""
"a4d94ec76d86ff6bd483fba648588c2c015bbd89","      1","root","no rank","1.0000","","","","","","",""
"b5868b165e9f5ab2e6ae11c9bd7786a824a66916","      1","root","no rank","1.0000","","","","","","",""
"c0505f2082c6337b2decea60bd8a3815c0a6b3b6","      1","root","no rank","1.0000","","","","","","",""
"6604bdf6a43b1329e43318022a16db10aac69d44","      1","root","no rank","1.0000","","","","","","",""
"cc7638b4de05275058a6722b385f49bf0cb76367","      1","root","no rank","1.0000","","","","","","",""
"4c7823ecea3bd45c7386a7d2c5f4cec704302e8e","      1","root","no rank","1.0000","","","","","","",""
"2295b647cdf8faef18fd51920a70b49159b9c892","      1","root","no rank","1.0000","","","","","","",""
"4daa72cad594a60c7251cdd94ccfa86c898bc39a","      1","root","no rank","1.0000","","","","","","",""
"21fd04031308e249476a24e1f3f1d28d13b1df20","      1","root","no rank","1.0000","","","","","","",""
"cf1494b3c6aec40e50fa53fafb3ec8a6dc0007ce","      1","root","no rank","1.0000","","","","","","",""
"711d727e365a91185f5ccd9bb54500a9a38e986f","      1","root","no rank","1.0000","","","","","","",""
"6e2b967bc66f1d4b7c01d1abdeda52d0dca0a6e3","      1","root","no rank","1.0000","","","","","","",""
"711246a8b3132e7cfb76136e64a3c4355e6a0e55","      1","root","no rank","1.0000","","","","","","",""
"6506dd68d9910f72fe0185c80947336fd0c48ad0","      1","root","no rank","1.0000","","","","","","",""
"36ee95d817f94c08d07b425febefd001b28c4937","      1","root","no rank","1.0000","","","","","","",""
"4ce2aae3a881a73110fe16f0a9f3842a5911c132","      1","root","no rank","1.0000","","","","","","",""
"918564218aa3a3ad27198460642737971c4a75d3","      1","root","no rank","1.0000","","","","","","",""
"79c3312cfdab4a413a60b14c28fc1517caa2b343","      1","root","no rank","1.0000","","","","","","",""
"6a82f3cf67d37d6b2ea3f6598cd838f2e1310725","      1","root","no rank","1.0000","","","","","","",""
"1f711c5ac65b1cefe583e371c9a0ad11d09c06a9","      1","root","no rank","1.0000","","","","","","",""
"49f6883d6d91f3891a27f379a7404c205ba34c0a","      1","root","no rank","1.0000","","","","","","",""
"f4e094abc65a14022c279740cce97438711e0dfc","      1","root","no rank","1.0000","","","","","","",""
"c981ce2640bfba7c4fdaa3ab72cde3d6fb7cd739","      1","root","no rank","1.0000","","","","","","",""
"235ca6047f5d419d815680c60cba3e4659253ae3","      1","root","no rank","1.0000","","","","","","",""
"077e383ec0d9a8f376b864e50c51034327df1222","      1","root","no rank","1.0000","","","","","","",""
"a4741b5e84600dd60150ba749a4a6e2c0ee0d8b8","      1","root","no rank","1.0000","","","","","","",""
"88648801b4cbbb75e491b99c6157a8659d20b530","      1","root","no rank","1.0000","","","","","","",""
"a57270c4b618c419510edd49d504d6fddaa990eb","      1","root","no rank","1.0000","","","","","","",""
"4dd8d2545bab6a780a469f9f1c1cee7ebd75ce88","      1","root","no rank","1.0000","","","","","","",""
"ac30bf11cacdc8f2affc0342c9a74d26cd499ef8","      1","root","no rank","1.0000","","","","","","",""
"00dd59a8759d9f16d7194de1e5bef96506db7e79","      1","root","no rank","1.0000","","","","","","",""
"7605e65aee6183c2b551b89be1fb11a58651ecb9","      1","root","no rank","1.0000","","","","","","",""
"4b61b8b436515f94fb3fd34e0e0bbcc04cb99252","      1","root","no rank","1.0000","","","","","","",""
"d6b4c49ddc2d7545fa34104933ff232082aef044","      1","root","no rank","1.0000","","","","","","",""
"bc56a2be1b74b1bbd5ef45d8c2af3aea3efbb54f","   8092","Cottidae","family","0.9185","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"bd7c0af9bf064ead82e00886c0903d3b2b52b291","      1","root","no rank","1.0000","","","","","","",""
"4bba0ef6bf3b5ae3e6a5ef47138e01fdb37cd821"," 504568","Salmoninae","subfamily","0.9957","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"9963251cf77b509cf44663273d5b4f9a2db8589f","      1","root","no rank","1.0000","","","","","","",""
"987cfeea1d8803ceec3e2e69600c962dda927123","      1","root","no rank","1.0000","","","","","","",""
"e6b276354a695718371cfff2ccaf1a9089187c40","      1","root","no rank","1.0000","","","","","","",""
"70541a56d43c7369c6ec5df1ed8eee2b73b7004c","      1","root","no rank","1.0000","","","","","","",""
"f074587d330a1b7a17d20f97370d21532b5864a8","      1","root","no rank","1.0000","","","","","","",""
"5df9840d5bf1a98d504164d48c8ec3d1adfd46cf","      1","root","no rank","1.0000","","","","","","",""
"0ebd48d32981cf33617c240613ee28c62e57e345","      1","root","no rank","1.0000","","","","","","",""
"4b5fecaafe9157956b79dade1372e8441f93679b","      1","root","no rank","1.0000","","","","","","",""
"984082a0d915f9f13c76dd5db6a12a2758977bd9","      1","root","no rank","1.0000","","","","","","",""
"c91117c5865519cd462ea6005cbec6ac845b4d63","      1","root","no rank","1.0000","","","","","","",""
"8a86c40241fdcf4bcc4478e7255f26fd185e3d0f","      1","root","no rank","1.0000","","","","","","",""
"8bbe1fac6f86e988acd254ebb192f170f050cc9b","      1","root","no rank","1.0000","","","","","","",""
"fdf0678c3f266a5f4a6e4c4f1d66ef9572afa99f","      1","root","no rank","1.0000","","","","","","",""
"cb94e15636c27ccb3ce49765b8821668079cd5fe","      1","root","no rank","1.0000","","","","","","",""
"61f5e9655976ae59d339f71f6ec6bacad7d3d460","      1","root","no rank","1.0000","","","","","","",""
"3e60500bf37638dfd0fbd98cfd88c4b88df88906","      1","root","no rank","1.0000","","","","","","",""
"92b34200fa162204d6b4853d8bca83f084807629","      1","root","no rank","1.0000","","","","","","",""
"26bf079fb92e7534287c15255eeb38a278d5f450","      1","root","no rank","1.0000","","","","","","",""
"b2eb1e891d05e7010e6c68d5ecf6a7013395afc0","      1","root","no rank","1.0000","","","","","","",""
"143e5cd095ad0d0f6dd3aa1bf932574e2f4e8d9a","      1","root","no rank","1.0000","","","","","","",""
"f946d3d9280bac7922db00b9820e402b047d8a6a","      1","root","no rank","1.0000","","","","","","",""
"50d45acacfb9c4671e510834fb4c09f43215cfb3","      1","root","no rank","1.0000","","","","","","",""
"084ab361980abf0bc166fa702638d1db21b7a2f5","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"77fd3521123f913fc3daa9fc6fb2a20a70501690","      1","root","no rank","1.0000","","","","","","",""
"bcce7bb6bafa9de58a93156c7d40d574893b6207","      1","root","no rank","1.0000","","","","","","",""
"d42b329bdc2c3f3f5e19ef99c5ef369ed47a23bb","      1","root","no rank","1.0000","","","","","","",""
"7c9f3571555c33a60cae19fe28e0e690f3ee8231","      1","root","no rank","1.0000","","","","","","",""
"030b942e67f687fc250b1d17c1c920a84f656ab4","      1","root","no rank","1.0000","","","","","","",""
"6cef4f480837c12217eee3cccc321c870fe891cd","      1","root","no rank","1.0000","","","","","","",""
"0e42a5a28eb756387437a38c620996d6a2ee264e","      1","root","no rank","1.0000","","","","","","",""
"4e2ac15d2b90db6a7ddfa5c0d41f6442ee7851ab","      1","root","no rank","1.0000","","","","","","",""
"a692ebefd73ef4d536d46b42b0a13b664cbde387","      1","root","no rank","1.0000","","","","","","",""
"57178f21c20218c42467eb9306dfa3f293819eae","      1","root","no rank","1.0000","","","","","","",""
"8bea9a9195ace89fa4c393f22c1963085a6c2a24","      1","root","no rank","1.0000","","","","","","",""
"8edac10437c2311d0d9a7d0dcbf72131de0f374c","      1","root","no rank","1.0000","","","","","","",""
"6c0bb61f7186a795dda1488711fc24094a67ab90","      1","root","no rank","1.0000","","","","","","",""
"e4029dcdd8cb228ef66634a4e1a84a133a3e174e","      1","root","no rank","1.0000","","","","","","",""
"d73e066abf18a0fe4e994b8664a3e8d9d1b5b147","      1","root","no rank","1.0000","","","","","","",""
"94a5234577f63c1f9694e43b34d70adcf3f9d9b8","      1","root","no rank","1.0000","","","","","","",""
"303fa2e9f13feef5b2db92eb581e5b1e6eb6cdce","      1","root","no rank","1.0000","","","","","","",""
"0ef75d1cec7479d766d670fcda0a7cefd4ab4c0c","      1","root","no rank","1.0000","","","","","","",""
"91543f966022a5d7f6f561c48d37ff5eb073fd10","      1","root","no rank","1.0000","","","","","","",""
"3a69b49487b81de4d8d2d09afaf1d0cfd9c2c393","      1","root","no rank","1.0000","","","","","","",""
"3a07084a6eeb1cef8f479c1fa2b7a9434d255d09","      1","root","no rank","1.0000","","","","","","",""
"8d61f82b1662f923f13eb8d1b45b53b57a818608","      1","root","no rank","1.0000","","","","","","",""
"82c7b4c39a76979f20deaaa2775886eb5cdbb60e","      1","root","no rank","1.0000","","","","","","",""
"32fea7753570ecc58fcea037308e30bdcbe4bbe4","      1","root","no rank","1.0000","","","","","","",""
"b25d3de596af6b810fe20d4e32382ad3df2602bd","      1","root","no rank","1.0000","","","","","","",""
"ae8753c0f05800d715bfaebb4e291591cf2f1560","      1","root","no rank","1.0000","","","","","","",""
"be429c2c254b4db34acc88126b5a837ae1f8f8cc","      1","root","no rank","1.0000","","","","","","",""
"90210ccf44b8418904dc40a0090fbfd0ec69b19e","      1","root","no rank","1.0000","","","","","","",""
"a3886d3e8e19a3a8632039343059dcf3443839a7","      1","root","no rank","1.0000","","","","","","",""
"564cc88c0130005ea1225672acb79f06e2aafbe2","      1","root","no rank","1.0000","","","","","","",""
"6f33bbff5a8b20c5439336cd94932b436b5af3cd","      1","root","no rank","1.0000","","","","","","",""
"5cb19bfd98f0c8cd3e32b23d6193823d34bac033","   9347","Eutheria","clade","0.9107","Metazoa","Chordata","Mammalia","","","",""
"adbfd4133f02000492c0d310081ca8135dd56c99","      1","root","no rank","1.0000","","","","","","",""
"1234173b5fe62a425ae1c74f6f3ddec560ad2c90","      1","root","no rank","1.0000","","","","","","",""
"158a9aa52f1f393d8b4cc995a4700f0348928c54","      1","root","no rank","1.0000","","","","","","",""
"534793a6d5c3a8e5e95b042cdb20c7cd60192e10","      1","root","no rank","1.0000","","","","","","",""
"4fedae4f140715477927ec95a7e0ae4ab8c3fefa","      1","root","no rank","1.0000","","","","","","",""
"1d69324914436df866f8f9da3bf0626cb794673f","      1","root","no rank","1.0000","","","","","","",""
"09d54af6636e0a1294cd59c8f1448860bd0fe15a","      1","root","no rank","1.0000","","","","","","",""
"1bdc8a2c729c4817def452e27493f2d30f05caad","      1","root","no rank","1.0000","","","","","","",""
"0fd0b0830c6493f6c384f0adc42b7776ab1d99cb","      1","root","no rank","1.0000","","","","","","",""
"ef23ee71ed781d992014638ec3029b82d2735a97","      1","root","no rank","1.0000","","","","","","",""
"b7c806e467ef6992a8a46ffc343b4a5385b401b5","      1","root","no rank","1.0000","","","","","","",""
"7f733fc889d6eac9505af6a79848c148b1a233ea","      1","root","no rank","1.0000","","","","","","",""
"3c2736477d5c0118cb3ef3a9fa97ec8e308af4fe","      1","root","no rank","1.0000","","","","","","",""
"3e33997ffb4f175a0f5aeddd3cdb3e6ba2eb779f","      1","root","no rank","1.0000","","","","","","",""
"6c57cb2fdd9d2827e3fffcfafa2be072c88ce7f2","      1","root","no rank","1.0000","","","","","","",""
"4b1452b7be69ad33470d5322b9adab252ed87e7f","      1","root","no rank","1.0000","","","","","","",""
"40c72588fdc71bed42b629d500923230ab964954","      1","root","no rank","1.0000","","","","","","",""
"6663113e1723cf77fd701ce2863949a000d19d75","      1","root","no rank","1.0000","","","","","","",""
"f5764f954318b994563f64948e7cc580ab69b26c","      1","root","no rank","1.0000","","","","","","",""
"18f08e2644f11c700cfeb54b5c949a74ec04990d","      1","root","no rank","1.0000","","","","","","",""
"859da7e6e25fbadb5e13260cd8ecab8e1517598d","      1","root","no rank","1.0000","","","","","","",""
"067f2b25abda0449990a13f9f6e88fc18d310654","      1","root","no rank","1.0000","","","","","","",""
"0ab8aa5724fbb307fa7bbe9046336c2c90e6e711","      1","root","no rank","1.0000","","","","","","",""
"96c0390ecf2d3f657fd09e4d8610e3e5e4433da7","      1","root","no rank","1.0000","","","","","","",""
"6fc698526e9ee32669b15a69032cfd86463ccf64","      1","root","no rank","1.0000","","","","","","",""
"da3f159ff412ade413aac449b0d10215325c553b","      1","root","no rank","1.0000","","","","","","",""
"e6b74eaf1a54fcbcfa0b6ccc40585936f08944b2","      1","root","no rank","1.0000","","","","","","",""
"babee837f50a565a22e80e15f173ac2142b06776","      1","root","no rank","1.0000","","","","","","",""
"755844d994f238367b4f37e42d19294be489a510","      1","root","no rank","1.0000","","","","","","",""
"a862d86ffc14816099a4b8385b931095946e7cde","      1","root","no rank","1.0000","","","","","","",""
"1117107da3fa199823149914fc2791f246bccbbe","      1","root","no rank","1.0000","","","","","","",""
"66ff6e74c54628fba8015937470ec9d9184eced9","   8830","Anatidae","family","0.9247","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"886bc7ad1ddcffbd0126363ef33b832a3fc83b2b","      1","root","no rank","1.0000","","","","","","",""
"823c484cfac1173afb755b3e5e4976f13ca3b21c","      1","root","no rank","1.0000","","","","","","",""
"d02a6d471268c1e2d088b08cf52be7b4081c619d","      1","root","no rank","1.0000","","","","","","",""
"f1edb719a1c3e633595316d3ccc169a0c3c6e9e6","      1","root","no rank","1.0000","","","","","","",""
"d05578cc8d9ff2723788529a09698c12512d4bd0","      1","root","no rank","1.0000","","","","","","",""
"68bbf8575d1ea0f12d1912b7b41613542703f71b","      1","root","no rank","1.0000","","","","","","",""
"c0378ce7f242405899f734e7a08dc303fec6c2f5","      1","root","no rank","1.0000","","","","","","",""
"0fa024f3fcfb151546dfb8d933cb4dc83dc465f3","      1","root","no rank","1.0000","","","","","","",""
"a3d9e6380a7e64d1236e12c5f8467849d05b0163","      1","root","no rank","1.0000","","","","","","",""
"521507fd0f894ad2fcb8c8501abb99f3a557e1f1","      1","root","no rank","1.0000","","","","","","",""
"d189b5f00f1f1eff2cc8d62d80fd9e20293d6dc8","      1","root","no rank","1.0000","","","","","","",""
"2737034a37d674c7d738ecc9aa2290496a586e74","      1","root","no rank","1.0000","","","","","","",""
"a1ecb2c70bef54058868d81e8f8b510a48061c41","      1","root","no rank","1.0000","","","","","","",""
"ff63dc260ee5c8a0cfb2a6ac8efa79adedad60f3","      1","root","no rank","1.0000","","","","","","",""
"36371a8ddc29760368338ab65b811d97d5215c56","      1","root","no rank","1.0000","","","","","","",""
"f97301b29e339910bf632cf3fab2755f493eac31","      1","root","no rank","1.0000","","","","","","",""
"eddbf7522b2ba2ca67aa55b8ba34c834c3a0d24e","      1","root","no rank","1.0000","","","","","","",""
"05a5fd72dde23f018439be0b1e2f8892e7cf2557","      1","root","no rank","1.0000","","","","","","",""
"eff2f342db9257dde255255f7f33ebf84ac9c7f0","      1","root","no rank","1.0000","","","","","","",""
"6e6f14bedc8d767bd4c08603a9c1bee1589f7964"," 504568","Salmoninae","subfamily","0.9999","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"c1d4809fbf5bbcdc1f02617996ad116a0782977c","      1","root","no rank","1.0000","","","","","","",""
"2daf4ab061ca1472f0a2f6a1096c8d4db3ae6872","      1","root","no rank","1.0000","","","","","","",""
"aacf42e2e23900efe50607d35156c84d301cdbe2","      1","root","no rank","1.0000","","","","","","",""
"8e5b3e0b6169b68417534f1b0425e762f5f69f6f","      1","root","no rank","1.0000","","","","","","",""
"8e81c24f5363af5db78df34c5172fa58b30a027d","      1","root","no rank","1.0000","","","","","","",""
"c72cb6d56b8b4d5899919d6f5de42c24b521e3f2","      1","root","no rank","1.0000","","","","","","",""
"d6f1f9179fdb5bc8e8c5bf5e7244989d19912626","      1","root","no rank","1.0000","","","","","","",""
"8e8e45c9de9dc9ce78087be7f270264c5a0d6f5c","      1","root","no rank","1.0000","","","","","","",""
"d6a570228e31d3c8cbed288d732e34a11e0c8dbf","      1","root","no rank","1.0000","","","","","","",""
"dd97de89a15a2411546aee6f88aaafa08344e185","      1","root","no rank","1.0000","","","","","","",""
"6f9bd2a44dd1b510765b00d9956a72f2bccfe9dc","      1","root","no rank","1.0000","","","","","","",""
"ec5435c0ad77b9788197b3b3dd36c9bdd96c04f8","      1","root","no rank","1.0000","","","","","","",""
"032399b7f0b75e82328e136163371ac164642511","      1","root","no rank","1.0000","","","","","","",""
"4682242a20de1e9b64554adb939756d06a0be422","      1","root","no rank","1.0000","","","","","","",""
"160a8898b7a32759d69902c27a747994ccbe9fef","   9072","Phasianinae","subfamily","0.9998","Metazoa","Chordata","Aves","Galliformes","Phasianidae","",""
"6c490eed3dfefe8e6511355d92116eab939f023e","   9347","Eutheria","clade","0.9983","Metazoa","Chordata","Mammalia","","","",""
"7ce9f2f28241709ba0707d612552872a2764728f","      1","root","no rank","1.0000","","","","","","",""
"e0c540787ac041034656e935e66974047d12b025","      1","root","no rank","1.0000","","","","","","",""
"b4fa9d3970610a1815f047f175ecfec14507f179","   9347","Eutheria","clade","0.9983","Metazoa","Chordata","Mammalia","","","",""
"585bed95ed1a91ec37b7661d37df5b195baaafea","      1","root","no rank","1.0000","","","","","","",""
"97cc1e0598e69f262a0c3c87e790460c8fa895ba","      1","root","no rank","1.0000","","","","","","",""
"e7da62718052b68335c3a869fa3ec8ce75d67b0d","      1","root","no rank","1.0000","","","","","","",""
"fbdf066b0f0c9d93d1d1bf29c2e1aabc520b4e6c","      1","root","no rank","1.0000","","","","","","",""
"bd592ac4a0b85b4d7592317220bcd8a0a39a1635","      1","root","no rank","1.0000","","","","","","",""
"61d9ac95dc94a1f9f69b7410a4d44f307882ae52","      1","root","no rank","1.0000","","","","","","",""
"e40346526a42900c8a2ab75e1a7e36b01725b7f9","      1","root","no rank","1.0000","","","","","","",""
"138a5617f435aa035ebf66dda4fc03764ee80735","      1","root","no rank","1.0000","","","","","","",""
"7ebf3f596e2748c7ec1583d57913039077df4b07","      1","root","no rank","1.0000","","","","","","",""
"2928fac1382c3f5200a5910579f9fa62e33d0e9e","      1","root","no rank","1.0000","","","","","","",""
"45a0bd3e9d38e10a42fc7723c346b2f61de34e78","      1","root","no rank","1.0000","","","","","","",""
"c752c54c355cc89055aca8b64e9cac401c019507","      1","root","no rank","1.0000","","","","","","",""
"1c31566d2192ee437f8133e4cc523d8d71006451","      1","root","no rank","1.0000","","","","","","",""
"30bb28892c727cb5056bb81a71f49fac4061df1f","      1","root","no rank","1.0000","","","","","","",""
"fe0494e3e8898491462c13d1165dd0fcce701194","      1","root","no rank","1.0000","","","","","","",""
"7b57fb31645a5d0fb5041a0c92d1541c787f5a5e","      1","root","no rank","1.0000","","","","","","",""
"1e2184bc845a1f7cd4896763765cdbed04389afd","      1","root","no rank","1.0000","","","","","","",""
"81cccececc779f185b0bcfb118095bfef415bc8a","      1","root","no rank","1.0000","","","","","","",""
"a94ce4b999d0e92b4cc3b5f0782502a30f57f8cb","      1","root","no rank","1.0000","","","","","","",""
"b57c4aafe5e6eeaf59e743cbf460ad98853d1dda","      1","root","no rank","1.0000","","","","","","",""
"5339f61d6bf4c60f3cb3a22064e9bc747310bd99","      1","root","no rank","1.0000","","","","","","",""
"5e93da3b227f52dd2be92a3810137ccee8e1b87c","      1","root","no rank","1.0000","","","","","","",""
"d566f9383af925a842d7322c5471f25b6a5c3fe5","      1","root","no rank","1.0000","","","","","","",""
"36734aa3670e3a209a6212b072f9c374e8fd3f21","      1","root","no rank","1.0000","","","","","","",""
"45c76abe5b14c902af7de75238e2d213709862f1","      1","root","no rank","1.0000","","","","","","",""
"33162bac693bae5e3911347afaca9925dbd56da1","      1","root","no rank","1.0000","","","","","","",""
"f79498eee6b264a51e505f70b3a97b47d0e1bd9d","      1","root","no rank","1.0000","","","","","","",""
"152038305791f82aa8c9c6770a70a05455b768ad","      1","root","no rank","1.0000","","","","","","",""
"a868ae94a852471515bb230c81131deafbcc6729","      1","root","no rank","1.0000","","","","","","",""
"96bf8f3ae27d2f277ec399ce001c63c02be0840e","      1","root","no rank","1.0000","","","","","","",""
"c812089475b1263c45b052c67dd0ccdc016507b3","      1","root","no rank","1.0000","","","","","","",""
"8b135cb6c7c856db507edd4dbfa00434069ca947","      1","root","no rank","1.0000","","","","","","",""
"9457167d2ea19508a84765337bef5066a3f713eb","      1","root","no rank","1.0000","","","","","","",""
"23ccd77be60daa6e63ea2419dd50f3bce4814204","      1","root","no rank","1.0000","","","","","","",""
"60d8424077af741a6fb1764b0488e9ed1584e85b","      1","root","no rank","1.0000","","","","","","",""
"b8fc3661b29afde2b34fd557647a24b4a5c47b93","      1","root","no rank","1.0000","","","","","","",""
"f1fa3d455ba1e1547f59642c9a015da9c47520ca","      1","root","no rank","1.0000","","","","","","",""
"1c41e8ba1d32af47736966cddf467195cc9652b4","      1","root","no rank","1.0000","","","","","","",""
"1aba677bea98caecb88d1581d1b488997f0fa973","      1","root","no rank","1.0000","","","","","","",""
"7409894f1375464ba87cbf5839538728efbb6fde","      1","root","no rank","1.0000","","","","","","",""
"0382a7214ccc4a85484974e814afe3d067cfe662","      1","root","no rank","1.0000","","","","","","",""
"777e65cbb9ed929e48b0e986f5710ba7939f28eb","      1","root","no rank","1.0000","","","","","","",""
"8892cbd79af0a63371f4c56440259ee8d14f57ed","      1","root","no rank","1.0000","","","","","","",""
"00d18909fd221d512a9bf860210ac39bd5ea3f20","      1","root","no rank","1.0000","","","","","","",""
"78dbeddfd265a87b40e3bb3049a5853fa634a7fd","      1","root","no rank","1.0000","","","","","","",""
"3c0f9a5463845401559c5673fe6916675d76f3bf","      1","root","no rank","1.0000","","","","","","",""
"526a0bdf09853704b9c5edd327ea5c569d5efe60","      1","root","no rank","1.0000","","","","","","",""
