"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"523","04e53c48b04b3746293f00ec85c7a84e5d6319c2",1,"root","no rank",1,"","","","","","",""
"524","b75c8de9ad4ff10a01ab236605bb316e5adddcb5",1,"root","no rank",1,"","","","","","",""
"525","98048de55d031ed8f02d4ec8814037f7d7567383",1,"root","no rank",1,"","","","","","",""
"526","fd1db39cdfb63cb59fde8427d0cdb9a8d7bfe7f8",504568,"Salmoninae","subfamily",0.9955,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"527","34b308b2bd1d29de8fd5df6059d59e2e809afa12",1,"root","no rank",1,"","","","","","",""
"528","c7d791b0183e6cf2aa1c46e1878b8c9a1ba86334",1,"root","no rank",1,"","","","","","",""
"529","80926d724ae858b04d8ee13a25984d2a8eb8d667",1,"root","no rank",1,"","","","","","",""
"530","5e9a28822d4da5b4a2c64bc0607aad875b0ca813",1,"root","no rank",1,"","","","","","",""
"531","23afb36c3803cc55fb121a5aef491d2ba844c355",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"532","7a11d3b55f45eef3630cbadc5966800040359c41",1,"root","no rank",1,"","","","","","",""
"533","dd28e16bf1e48a6808059b3cc5e6c3e8fd917dc0",9606,"Homo sapiens","species",0.9884,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"534","a5e54797ddba3b68f09a89f5c84ab5b43b90283c",9347,"Eutheria","clade",1,"Metazoa","Chordata","Mammalia","","","",""
"535","fefe939a91fbdc04493001a9f05660f7eeaab613",1,"root","no rank",1,"","","","","","",""
"536","8d75c69717bf29db2a097c74a898b3140162a457",1,"root","no rank",1,"","","","","","",""
"537","4df8cdb193b1b1bfe2710461b179c34541dcfffe",9606,"Homo sapiens","species",0.9983,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"538","48f301028c360fbfd7289b08ba09b175fa526357",1,"root","no rank",1,"","","","","","",""
"539","b6cc277d6fefb7852f4a13369059328909f24e80",1,"root","no rank",1,"","","","","","",""
"540","4890148befb34627e4368bdb3d272c33d4a1f291",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"541","6d1500eff11c9c44e86b965d6454618de111f12c",1,"root","no rank",1,"","","","","","",""
"542","bddd2be4e3c6573e8fa6019f9690abe7555346cc",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"543","70a3e53e3e2c41bc4c57cbd79f14cc0d9c515f5c",8830,"Anatidae","family",0.9998,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"544","a48583a2a7ce6f4f62ef6ef70dd0cb9fff1093ae",1,"root","no rank",1,"","","","","","",""
"545","3a3911e64703ac540e3ca315a7ea1ad081cf39b4",1,"root","no rank",1,"","","","","","",""
"546","5991f30ad250056550c62a768874c18ca59544d2",1,"root","no rank",1,"","","","","","",""
"547","55c9df17721bd1a107a28496807d6e180662ac30",1,"root","no rank",1,"","","","","","",""
"548","690ce9f05ded7d56e2a5416636a07d3d5dbe141d",1,"root","no rank",1,"","","","","","",""
"549","012ed113795c351555a85c7c0cdc2915ddc632db",1,"root","no rank",1,"","","","","","",""
"550","a0ebddcd1e48e14ea7a14d664af0fda1a425cf52",1,"root","no rank",1,"","","","","","",""
"551","d35fe97b32fa7bf7ac9a0fdeda7159f269adf101",1,"root","no rank",1,"","","","","","",""
"552","365b9ca2611bbe10fc3cd6493f967e340a18ff53",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"553","8e63855f5bddbb1595e1842422dcde89b8ffb99a",1,"root","no rank",1,"","","","","","",""
"554","a2fdc63cbe4cce3f0a9d29a6f32dfe85886153d0",1,"root","no rank",1,"","","","","","",""
"555","4bf5a7c2b063ba8c585da4aebeebef3bdfe01187",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"556","2a326229022eeee799e502054f59f151b74e6b46",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"557","aba2b1fcafdaf04f6fe3aea6c4d9e018b95e6c5c",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"558","b5b6f6df887263272b6d362cba9eacfa6b8b6f8a",1,"root","no rank",1,"","","","","","",""
"559","d788383388c26871dc45175275617f240ab900ed",1,"root","no rank",1,"","","","","","",""
"560","2864b99a66e81cd75470a0f24af668bb90bb0c77",1,"root","no rank",1,"","","","","","",""
"561","f5c03aaa8a7bb4dcc63ba10fb21f83e8154a1931",1,"root","no rank",1,"","","","","","",""
"562","69e1baa12096acc8c9e9158a6a978a8228658b6e",1,"root","no rank",1,"","","","","","",""
"563","27c64797a984b5be3e1b15c3b71385864d1572f9",1,"root","no rank",1,"","","","","","",""
"564","09110a4e36905b48b1ecd77358a59f636040814d",1,"root","no rank",1,"","","","","","",""
"565","eeea9bb35142c3554dbb3b88e712eb9b39339707",1,"root","no rank",1,"","","","","","",""
"566","7c4e29b454eefe9cf15cf6656dd92439596e929d",1,"root","no rank",1,"","","","","","",""
"567","f8eed4259e6bef231048a1ed857052d09407574f",1,"root","no rank",1,"","","","","","",""
"568","b53e3d193756f1b45b2441bdd0aa7cbb57222c42",8092,"Cottidae","family",0.9185,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"569","4cc5869eefb9e58238f909652527e14ab40fbd5a",1,"root","no rank",1,"","","","","","",""
"570","8b1147c6ea917db3b71de0fc757962de07795765",1,"root","no rank",1,"","","","","","",""
"571","d4683cfa7b706bd5b9cc7191b45dc1721a7e6bf6",504568,"Salmoninae","subfamily",0.9982,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"572","156f773ff63363e6824c26ca8cd22b871d45f0e7",9606,"Homo sapiens","species",0.9983,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"573","e1c46ca6ed69bfd6fdfb6f9fe5f9786129cb56bc",1,"root","no rank",1,"","","","","","",""
"574","ea91be50820b0442eb04f0f1dec8db2a6cb66bef",1,"root","no rank",1,"","","","","","",""
"575","41f7f70b9a0e5588c1da27aaab8b61682e41e656",9681,"Felidae","family",0.9503,"Metazoa","Chordata","Mammalia","Carnivora","Felidae","",""
"576","e13e5d0318e5739391f7591dd9b0ee74e05e314c",1,"root","no rank",1,"","","","","","",""
"577","c522ae1ab39b9231e2d37559dcd54bb369a01926",1,"root","no rank",1,"","","","","","",""
"578","32413aefca057f8817c97055b435d6fde73599a1",1,"root","no rank",1,"","","","","","",""
"579","8bda722b59fc643cca17c699a0601b2ea26399ac",1,"root","no rank",1,"","","","","","",""
"580","cb3f54e66569fa4a958e6a3a5ce326a76a76b127",1,"root","no rank",1,"","","","","","",""
"581","70fca0d019cca2de35f424c467baba823dfc8ca4",1,"root","no rank",1,"","","","","","",""
"582","25e8531396b00cb9cdd8c87db81331ec1a0ee28e",123368,"Acanthomorphata","clade",0.9923,"Metazoa","Chordata","Actinopteri","","","",""
"583","2b0c39077f06327b7e2754fe64381e2b2d57e560",2743731,"Pogonichthyinae","subfamily",0.9919,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"584","ab20adb2f565faa4c2dafcd3ae4149b331904014",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"585","5428717d2ae453ab7b8cac72c313725fbf32fcfd",1,"root","no rank",1,"","","","","","",""
"586","ab9bdfa14822dfe760ff028bb207767cfbaebb9c",1,"root","no rank",1,"","","","","","",""
"587","827f8d890957d7169a0996dd67d86f47ac22b55d",1,"root","no rank",1,"","","","","","",""
"588","42bfad7118600bcb5e32197d62d315f8c630b47f",504568,"Salmoninae","subfamily",0.9367,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"589","6d2d72d768f6f91e18691a97f417abe50a8fe609",1,"root","no rank",1,"","","","","","",""
"590","b533be4b7665b6542b7baea653baf28d18f2aded",1,"root","no rank",1,"","","","","","",""
"591","eda86dcfd2d7c1f5c356abf88461dc7f11174666",1,"root","no rank",1,"","","","","","",""
"592","05474b9bfbcd958f79476e31c8e74b96011e8886",1,"root","no rank",1,"","","","","","",""
"593","af204abdc8e71504194c8e004e45888d91aa7e05",1,"root","no rank",1,"","","","","","",""
"594","5bd81498c97622ab28af647c4682933155871d95",1,"root","no rank",1,"","","","","","",""
"595","ba9b874649d0aabb08826dfbbb7be2b9dbc60851",1,"root","no rank",1,"","","","","","",""
"596","c6f86e48283982ab3df1cb1631710724758578f3",1,"root","no rank",1,"","","","","","",""
"597","6c4b8f9ac03bc024c3b9e6662d8ed6c1083daca7",1,"root","no rank",1,"","","","","","",""
"598","ea1b5889b6dc4c236697ff79a4ed6116c0bddca5",1,"root","no rank",1,"","","","","","",""
"599","692d06d3a8dec607d1521cf2f8e39c721ecfb3e8",1,"root","no rank",1,"","","","","","",""
"600","6d408eeb7f32a8582891ca4bd67094577495e45e",33213,"Bilateria","clade",0.9511,"Metazoa","","","","","",""
"601","be1b936f1b95dd3764c0398eb9bd61e957fb3e00",1,"root","no rank",1,"","","","","","",""
"602","bb8fc41559d046a28c66d8f462ad199b5175a3dc",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"603","08eb086824a8b7e660ce2027a9500017b1991f6e",1,"root","no rank",1,"","","","","","",""
"604","83d1129a665a1a21400258062e0461090e40c3f0",1,"root","no rank",1,"","","","","","",""
"605","da7fd8b421235ae0c98e4a19c239fe1eafeca482",1,"root","no rank",1,"","","","","","",""
"606","4034e3f8d59651874847b26c07aed84914791e06",10114,"Rattus","genus",1,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus",""
"607","54a3c5fb9f7b62554e3f8938fc92f6ad8ed8cee2",1,"root","no rank",1,"","","","","","",""
"608","bcc9187b5a2b79dc73b03e5d3f8dd3a639befb86",1,"root","no rank",1,"","","","","","",""
"609","e412888b285744162ca1c49feccb3b77eb959f99",9126,"Passeriformes","order",0.995,"Metazoa","Chordata","Aves","Passeriformes","","",""
"610","1fd245e4ea17d6a1aace578062558b6bb8c70261",1,"root","no rank",1,"","","","","","",""
"611","05232a6619cbe9e6a4c981dec987ed927f5342c6",1,"root","no rank",1,"","","","","","",""
"612","48b71b7377c826fa7c7f6d7b130bdc3b8acf11c0",1,"root","no rank",1,"","","","","","",""
"613","62da765b54323ae75de2ede263ca94fedd31c58d",1,"root","no rank",1,"","","","","","",""
"614","f913aa7fec1c8e96fff2a0df9d9708b0f44faeb3",1,"root","no rank",1,"","","","","","",""
"615","843ac89ba07be70cc034027979458ba7f7ce9c38",1,"root","no rank",1,"","","","","","",""
"616","5f1f258afe8e237dc2be55039b7ffbb509c06e9e",2743726,"Leuciscidae","family",1,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"617","cabda16728b1f812a44255d213630d50702adf41",1,"root","no rank",1,"","","","","","",""
"618","93ca7be343869270316bf6537f1560fd08525500",1,"root","no rank",1,"","","","","","",""
"619","2be6db4b2082bd78870fc08458896696e4e0309f",2743731,"Pogonichthyinae","subfamily",0.9533,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"620","b0bb3759f4f8b429c96a9e8ba520cc5b06345615",1,"root","no rank",1,"","","","","","",""
"621","84f41ec850b59c900c9836d62753468712cca834",1,"root","no rank",1,"","","","","","",""
"622","073c967cd39a8b457613613952b6fd61c50bb9fe",1,"root","no rank",1,"","","","","","",""
"623","a4260e6c60a65eeace8ab41019ab5faedf668c52",1,"root","no rank",1,"","","","","","",""
"624","1c723be7c521b836ac10a356b5c7d6fb3f903278",9347,"Eutheria","clade",0.998,"Metazoa","Chordata","Mammalia","","","",""
"625","a56780f0ba3e80909339560fef5491f720c32902",9347,"Eutheria","clade",0.9997,"Metazoa","Chordata","Mammalia","","","",""
"626","b01206a5c3894a926e2167b0766297f098896c5f",9319,"Osphranter robustus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Osphranter","Osphranter robustus"
"627","beb8a4c8c3e37c9bd1096cc7ba2af65d8ed63bd9",1,"root","no rank",1,"","","","","","",""
"628","e0aab3d4316868e7933e3514e93b682db93c8f2f",1,"root","no rank",1,"","","","","","",""
"629","a6c9d03341df7ed1bf670132ca7a1b59b9e649f6",1,"root","no rank",1,"","","","","","",""
"630","60329bd4237ca594c21488f3c11a567bcef9553f",7996,"Ictaluridae","family",0.9998,"Metazoa","Chordata","Actinopteri","Siluriformes","Ictaluridae","",""
"631","9cbe9776d7d1838f1adcc215a39365c34a8625e5",1,"root","no rank",1,"","","","","","",""
"632","1dd7d8c86cc9ccdfb629fe47a2a2305c34ad8a9c",1,"root","no rank",1,"","","","","","",""
"633","5f6e11b25f46ab4a6770bd23d0fbc3dce2b1060f",1,"root","no rank",1,"","","","","","",""
"634","a2f461203157f317123b649ebb5eeb602281be3c",2743731,"Pogonichthyinae","subfamily",0.9645,"Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","",""
"635","eea5645330287e9271365d81d2a098557033fa56",1,"root","no rank",1,"","","","","","",""
"636","311dc383535518bf3e6f854961ac2d777cc957f9",13245,"Regulus satrapa","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Sylviidae","Regulus","Regulus satrapa"
"637","5c6b69d8dc8f692e23faacc19b6e0ccd76fa7ff2",1,"root","no rank",1,"","","","","","",""
"638","b18c767ca915fee123621cd037036f3c6f6099e0",1,"root","no rank",1,"","","","","","",""
"639","2b1ec1d5d174ca843ca0204c4278026685733793",9881,"Odocoileinae","subfamily",1,"Metazoa","Chordata","Mammalia","Artiodactyla","Cervidae","",""
"640","2a2e510f303d33265db556d09ba4de7f2dbf17e7",1,"root","no rank",1,"","","","","","",""
"641","63943084fb18a9ff02bbb4484d0401790edd84c8",1,"root","no rank",1,"","","","","","",""
"642","5d033a6112f231fd3f8991741e0f04f193517321",400782,"Parulidae","family",1,"Metazoa","Chordata","Aves","Passeriformes","Parulidae","",""
"643","fcc6219e70ebbeb10c15d9baa493d9f5c30e6ae1",1,"root","no rank",1,"","","","","","",""
"644","254b4acf24e909abff127c82a86f388fc1001aeb",1,"root","no rank",1,"","","","","","",""
"645","8385c212151d69f048bf8afe05a0658e35ee184c",1,"root","no rank",1,"","","","","","",""
"646","272fd8d85f5c06c523a1c1e0f3c744f964c96491",1,"root","no rank",1,"","","","","","",""
"647","2079b9a5150ae281de17ea62edfdc751f20e7e70",1,"root","no rank",1,"","","","","","",""
"648","f0e4343fc75375dcd48994bf77a1f49fe7397d0b",1,"root","no rank",1,"","","","","","",""
"649","4cea4da23432cb67f5eb433b7dc3590e7e8bc978",1,"root","no rank",1,"","","","","","",""
"650","4403c741d5f5c694f155643b65c03ae9be57fea6",1,"root","no rank",1,"","","","","","",""
"651","811386408228b1a3ecb09a8ca20a8e1fa0079733",33213,"Bilateria","clade",0.9497,"Metazoa","","","","","",""
"652","8b376473d90c35aeeb560579b333dafb7c3383e8",33213,"Bilateria","clade",0.9517,"Metazoa","","","","","",""
"653","975e353f4eef4b8271a9dd08b11abe9834866bae",1,"root","no rank",1,"","","","","","",""
"654","74ed318da11e0f969741d3015fc5bbcc0e837ba0",1,"root","no rank",1,"","","","","","",""
"655","830fe4e081a16c7fbf2dbfdf45dae99093334a2b",1,"root","no rank",1,"","","","","","",""
"656","0363cf7845c83893bf60aec12c10c339dcb8917b",9606,"Homo sapiens","species",0.9983,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"657","542dd18ca3e3ace5abe1627c741ecaf6fffcb4af",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"658","718e4496abb042983be42da7ec4f981a95e3cac4",8825,"Neognathae","infraclass",0.9853,"Metazoa","Chordata","Aves","","","",""
"659","08fa1d4b745d704c520abd7e705f516feca86069",1,"root","no rank",1,"","","","","","",""
"660","29d9cb49afaf538fa241d0d42d124b21e7ac599a",1,"root","no rank",1,"","","","","","",""
"661","8a0bddb9ed1efa71a8da81c73388c576c9b0315f",1,"root","no rank",1,"","","","","","",""
"662","750d87f9076b83eb73d12f7ee566683eca67c2b1",1,"root","no rank",1,"","","","","","",""
"663","afb6e29d578074f7a4ffe420bed62b2babbaa2c1",38609,"Diprotodontia","order",0.9996,"Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"664","62f4ba9580e0eafd744334450d78be1254867cee",1,"root","no rank",1,"","","","","","",""
"665","e8afa24a0782e8cd1c0f4eb2c8ed68010f28afbf",1,"root","no rank",1,"","","","","","",""
"666","979dfc8d2ba9c1640770b1fe2ae17d6fbd7e1637",1,"root","no rank",1,"","","","","","",""
"667","c856c5242aee361daee8782bf637d51c97259419",1,"root","no rank",1,"","","","","","",""
"668","656b26d9d6b9520917b0b01eb9591ded899b18b2",9126,"Passeriformes","order",0.9951,"Metazoa","Chordata","Aves","Passeriformes","","",""
"669","dc715aeedaa5a1af0243753125242dee1f5d2a5a",1,"root","no rank",1,"","","","","","",""
"670","c7e15e1d04372591f81f2f2029279b89d517274f",1,"root","no rank",1,"","","","","","",""
"671","87e96192fa61ed4b6a7deb0a40359c6cb1af8be9",1,"root","no rank",1,"","","","","","",""
"672","c778b729d9638f13cc0c46301adb162f03564374",1,"root","no rank",1,"","","","","","",""
"673","44ccef11627bb4e225780031a393d3509ba6c7c9",1,"root","no rank",1,"","","","","","",""
"674","82475da9aea9184d8f5052e3c6dfd9615bbf5865",1,"root","no rank",1,"","","","","","",""
"675","6fcb084a9413c4791c482cf7831e0a2bdfd59f16",1,"root","no rank",1,"","","","","","",""
"676","10dbb0a768ea76cab954b9de63cda48fa5885818",1,"root","no rank",1,"","","","","","",""
"677","3b57210fc1cdf695850dae9192e28a90568abfb7",1,"root","no rank",1,"","","","","","",""
"678","74f2b7a2569a1acf35d5acc88a523f84ee234b92",1,"root","no rank",1,"","","","","","",""
"679","e2b90ad75805bdd7c9cb579723dd35dc425121ce",8092,"Cottidae","family",0.92,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"680","71b9e911098d5eacee4a1ada8ad25be8cdbddad1",1,"root","no rank",1,"","","","","","",""
"681","84ee26e29962b26c2c1e2521cdf2979478f95eee",1,"root","no rank",1,"","","","","","",""
"682","e162bb136754115e1be09abeb780b997b7425623",1,"root","no rank",1,"","","","","","",""
"683","72244c46ac11c0c66be28d062579b36fe8362656",1,"root","no rank",1,"","","","","","",""
"684","da92458afa7fff63e2828b790aae4d92fc8dda96",1,"root","no rank",1,"","","","","","",""
"685","aef2b7fd1b4041bfd7e2a033c6745f0acba192b1",1,"root","no rank",1,"","","","","","",""
"686","dd55d119378435333140d9f7895414ba9ffedc5c",1,"root","no rank",1,"","","","","","",""
"687","88b367e89eead293d27f2b2b9b7d3853c5668aff",1,"root","no rank",1,"","","","","","",""
"688","7df33832dacad79198b23220f439b10bddb7647d",1,"root","no rank",1,"","","","","","",""
"689","10418b8b5e9bf7f71ff1184cfffbdc1a79039769",1,"root","no rank",1,"","","","","","",""
"690","4606079b5245104dd451285c6558328e5534a930",1,"root","no rank",1,"","","","","","",""
"691","fa0f09b68858ed85bfbb2f024593cf28db09f76a",117571,"Euteleostomi","clade",0.9542,"Metazoa","Chordata","","","","",""
"692","6b87e945a2839297c22e3c3b12df5c76d4e8ceef",1,"root","no rank",1,"","","","","","",""
"693","b58374d8618538313e00e15d8290f4c594d71fda",1,"root","no rank",1,"","","","","","",""
"694","ef3634190205b34e6b1f73ac0ff865884983c1ed",1,"root","no rank",1,"","","","","","",""
"695","fd1edcf959695039cc8728c72b67cd2e7a747895",1,"root","no rank",1,"","","","","","",""
"696","747dab7896547ab3af3b2e351f4a7ba28693dd53",1,"root","no rank",1,"","","","","","",""
"697","140ebebfd79bbc23c6fd63e2d06debfc3a4d7e77",1,"root","no rank",1,"","","","","","",""
"698","2fc93ab2db36febe02ad16e313833e8ac4001452",1,"root","no rank",1,"","","","","","",""
"699","627360c1c4353953064366de8c38b4a17002bb2e",1,"root","no rank",1,"","","","","","",""
"700","de95f64bd9affa085e4791463c9f76f187a57edc",1,"root","no rank",1,"","","","","","",""
"701","f91fb116b96c29498d63874218a2ecb7f39b7ae1",1,"root","no rank",1,"","","","","","",""
"702","44371723ba75af5fce2c8ba0e3b35b828bc69d18",9611,"Canis","genus",0.9987,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"703","7def7d888973785b2a1eee3990e97f86621a4bf1",1,"root","no rank",1,"","","","","","",""
"704","a48fec72a5eba43a65d0a873b9005815da278052",1,"root","no rank",1,"","","","","","",""
"705","8d29c39ba73ad940bea576630e64333b8b967b0e",1,"root","no rank",1,"","","","","","",""
"706","cda1cbf9b7a32e6971406f44b08731b0108aafec",1,"root","no rank",1,"","","","","","",""
"707","52788952e52000c916557cd526d89c5b1348e2c3",1,"root","no rank",1,"","","","","","",""
"708","b3966224efc1f914bb9d7014b7e4b2c627e18f27",1,"root","no rank",1,"","","","","","",""
"709","171d646f3f1cf28b2f11bc4d961bcbc5bec1c0c9",1,"root","no rank",1,"","","","","","",""
"710","1049066e1adc72a807e1cdf9b74bd38994b1732e",1,"root","no rank",1,"","","","","","",""
"711","54649dbedf53882bda24a0dd887980ced995247e",1,"root","no rank",1,"","","","","","",""
"712","8a59edbd4fac6f63e49b8d7d577f2ccf547862b0",1,"root","no rank",1,"","","","","","",""
"713","78d2b85ec1b59ce832a71aa38acb5e85e1155807",1,"root","no rank",1,"","","","","","",""
"714","3bc98c2fc6c2bac1037fbc2452824d9524bff3ed",126287,"Didelphinae","subfamily",1,"Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"715","2cfff9ce7e2ea0339b4273bb3e699ff610799cc6",33213,"Bilateria","clade",0.9497,"Metazoa","","","","","",""
"716","833b69463dd1e5102852fa4f27b78074b3ef2ff6",1,"root","no rank",1,"","","","","","",""
"717","2d15be571203b17d39c98f2ea9cd604ad1c65440",1,"root","no rank",1,"","","","","","",""
"718","4aebf7b0a217713b5ab24b2a04024a80489640c4",1,"root","no rank",1,"","","","","","",""
"719","f6d4b58fccf710862c6726fccb019ea908e30bda",1,"root","no rank",1,"","","","","","",""
"720","b2911c46bd2cb47ccf3b323371239f783b14bb0c",1,"root","no rank",1,"","","","","","",""
"721","48f0cf544ed69b0796edc60af504f607a6c6dce3",1,"root","no rank",1,"","","","","","",""
"722","36a162d2b692d8b8e2b0739916ce58d003e3d94b",1,"root","no rank",1,"","","","","","",""
"723","7ca50653891ed1e41762fdba1f8443538dfe534c",1,"root","no rank",1,"","","","","","",""
"724","3eaad0dc9d26c11f290f986b90f49efd74602b29",8295,"Ambystoma","genus",1,"Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"725","fd917785eaaef36bc5b74fc20d24fc44bb97887d",1,"root","no rank",1,"","","","","","",""
"726","c34f286b67ec6324146d0bbe1f81de95d217c07b",1,"root","no rank",1,"","","","","","",""
"727","c8653ebbea763b8518c2726e5ff0ef676e70b25a",1,"root","no rank",1,"","","","","","",""
"728","cadaa88ee97955ac08348fbfd4548a6e78b82326",1,"root","no rank",1,"","","","","","",""
"729","c63ffa6e77ded177dd3ddd32b1f49f5876f8c924",1,"root","no rank",1,"","","","","","",""
"730","66fb384732741dbf52dc01b1552bdfa53fa619b9",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"731","be5adae8109e33358d3f341e7273288e3c68bd13",1,"root","no rank",1,"","","","","","",""
"732","fe0a0b0e52adf72a878f08e8535df6f59c339e23",1,"root","no rank",1,"","","","","","",""
"733","0a3326b913a01ddfabf369a46347f46437802c09",1,"root","no rank",1,"","","","","","",""
"734","bb47bb52fb9991a837750f106fbd77bede3b4213",1,"root","no rank",1,"","","","","","",""
"735","7cb1f8f9f7d2179d9283ea8595c40a3a1936b63b",9881,"Odocoileinae","subfamily",1,"Metazoa","Chordata","Mammalia","Artiodactyla","Cervidae","",""
"736","9e4fc567503b99e7b4fe2492eb6176cc07da4084",1,"root","no rank",1,"","","","","","",""
"737","4b53f34ca90c4fbdac6e70f83a13d577b8f8fd95",1,"root","no rank",1,"","","","","","",""
"738","4eac755c1ca768eaa555c7ece5e8ed85dc4e269b",1,"root","no rank",1,"","","","","","",""
"739","de3f1cc0d15082ac474f1e87563eb9f73a9ff0eb",1,"root","no rank",1,"","","","","","",""
"740","2a7d0c7203466c4997dd505e97a640b0204a01e9",1,"root","no rank",1,"","","","","","",""
"741","5fae152e8e560dc66c08e304dbae1ea2adf680db",1,"root","no rank",1,"","","","","","",""
"742","e34ca00caa3ab4bd953847bdb67f805d84628240",1,"root","no rank",1,"","","","","","",""
"743","df4d3fc027677120cea8598ffba2bffd7d806c15",1,"root","no rank",1,"","","","","","",""
"744","0c5ebfaddfdb079e5b322f7d3549b405668a882e",1,"root","no rank",1,"","","","","","",""
"745","8ef3d50505dcffcccde4ab277d92587504bcc841",1,"root","no rank",1,"","","","","","",""
"746","dd7f787c704a95281b3935a0d618e452c6067624",1,"root","no rank",1,"","","","","","",""
"747","1ba550480f72a067a9ae8a45af405ce027da7f1a",1,"root","no rank",1,"","","","","","",""
"748","4aa57bff4a2e19daf17323efd64eed2667974a00",1,"root","no rank",1,"","","","","","",""
"749","ed4d221f384763307ec5b4b7abb95902ba038b19",9126,"Passeriformes","order",0.952,"Metazoa","Chordata","Aves","Passeriformes","","",""
"750","9391f709b786bdfff2fac3a684249abf708b0f43",1,"root","no rank",1,"","","","","","",""
"751","3e43d06e8ef8b85a11930def0bf299ef9d042df9",1,"root","no rank",1,"","","","","","",""
"752","a1c59e2d2341c8b2bd96a7b3fc0ccf9378ca72dd",504568,"Salmoninae","subfamily",0.9958,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"753","e3590124c62caa4618cbfaf0ebc3c5fe9c15d581",1,"root","no rank",1,"","","","","","",""
"754","90090b4852c39521164ef9f4408791f427623528",1,"root","no rank",1,"","","","","","",""
"755","ea981a79a03383eabe17fa7a9b1dfbfece61a92b",1,"root","no rank",1,"","","","","","",""
"756","2700a23dcbc9a73c7f0abfde12c065aa044a1332",1,"root","no rank",1,"","","","","","",""
"757","460e958d4d07f4c8e001116573abd5403870d99e",1,"root","no rank",1,"","","","","","",""
"758","6812ddbdca6f8ce1e1a2000a75eb5b25ea617ab9",1,"root","no rank",1,"","","","","","",""
"759","8f245a5fcfe5252eea70aac8f2c00521692d4b94",1,"root","no rank",1,"","","","","","",""
"760","c759355dee9f9aa45a12f5cef4b9c304711eb9d4",9989,"Rodentia","order",1,"Metazoa","Chordata","Mammalia","Rodentia","","",""
"761","742bc7531a6e7bb2554c28812eddcec5fd10afda",1,"root","no rank",1,"","","","","","",""
"762","6df16b2d30d577e28677986206927a09835214c8",1,"root","no rank",1,"","","","","","",""
"763","3f29c191371e35e92b5031c1d7babc080498b819",1,"root","no rank",1,"","","","","","",""
"764","1a048a3ebd5a73e938263b67011245ec212d0a20",9913,"Bos taurus","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus"
"765","db3d93ddc149457cdb901f99dedf2851d18bce50",1,"root","no rank",1,"","","","","","",""
"766","b65ef90dc30a906e3b01f731b2fc0c44d22d4860",1,"root","no rank",1,"","","","","","",""
"767","2f656bf22363f2a53a91a9b5a238cfe56b2a2cc5",1,"root","no rank",1,"","","","","","",""
"768","3b119f7a3c9db966489212e869ac29a5ba829616",1,"root","no rank",1,"","","","","","",""
"769","7420fa0aa43e494126d862a6161a18729cecab78",1,"root","no rank",1,"","","","","","",""
