"","tmp.hash","tmp.tx","wholetax.tg"
"76","e3bb86462242cc75b2d9159e96f588a2ca09a5d3","Taxon_76","Metazoa__Chordata__Mammalia__Rodentia__Muridae__Rattus__NA"
"77","5d033a6112f231fd3f8991741e0f04f193517321","Taxon_77","Metazoa__Chordata__Aves__Passeriformes__Parulidae__NA__NA"
"78","6306692ae080d5ec1ad66259f99785016e335515","Taxon_78","Metazoa__Chordata__Actinopteri__Salmoniformes__Salmonidae__NA__NA"
"79","e747eef0a339a503193d10c42b71ef028bca3fc0","Taxon_79","Metazoa__Chordata__Aves__Passeriformes__Paridae__Poecile__Poecile atricapillus"
"80","139ff38d8eb60547dba8a13573cc4d1939382544","Taxon_80","Metazoa__Chordata__Aves__Passeriformes__Corvidae__NA__NA"
"81","e4c01a1e10a39e4fac0690b30faf8143cb962e3d","Taxon_81","Metazoa__Chordata__Actinopteri__Perciformes__Cottidae__NA__NA"
"82","85a5f94d99053a097d2442541fd2c27475b53a58","Taxon_82","Metazoa__Chordata__Mammalia__Chiroptera__Vespertilionidae__Myotis__NA"
"83","7aa929fd12fc38856e105d3092ae8752af4b44da","Taxon_83","Metazoa__Chordata__Mammalia__Diprotodontia__Macropodidae__Osphranter__Osphranter rufus"
"84","3db492f4716a04f894bceb195ec2df6c0ff627ce","Taxon_84","Metazoa__Chordata__Mammalia__Diprotodontia__Macropodidae__Osphranter__Osphranter robustus"
"85","afb6e29d578074f7a4ffe420bed62b2babbaa2c1","Taxon_85","Metazoa__Chordata__Mammalia__Diprotodontia__NA__NA__NA"
"86","cd95a9d4b4b049792bb1cf2033b33c0dc30fef5d","Taxon_86","Metazoa__Chordata__Mammalia__Diprotodontia__Macropodidae__Macropus__Macropus giganteus"
"87","31f41238b2d21ab702054de79fed82ed77bc94f2","Taxon_87","Metazoa__Chordata__Mammalia__Diprotodontia__Macropodidae__Macropus__Macropus fuliginosus"
"88","0931f311afd850e26fa9c9327711f8730b0c3776","Taxon_88","Metazoa__Chordata__Mammalia__Diprotodontia__Macropodidae__Macropus__Macropus giganteus"
"89","09f093bfcd98bd11c8beb13cdb216b19b8a8883c","Taxon_89","Metazoa__Chordata__Mammalia__Diprotodontia__Macropodidae__Macropus__Macropus giganteus"
"90","5d9ab9485d4035fa7d5f23b4a07ebf85cd1f5218","Taxon_90","Metazoa__Chordata__Mammalia__Diprotodontia__Macropodidae__NA__NA"
"91","6bd6f32447e324cdf909c901796e1b138c283939","Taxon_91","Metazoa__Chordata__Mammalia__Diprotodontia__Macropodidae__Macropus__Macropus giganteus"
"92","7430540c165c02777e5c7dddb5b163c733579c97","Taxon_92","Metazoa__Chordata__Mammalia__Diprotodontia__NA__NA__NA"
"93","5681002d25373b0709e61bcde4aed27c530229d4","Taxon_93","Metazoa__Chordata__Mammalia__Diprotodontia__NA__NA__NA"
