"","NGN0277","NGN0278","NGN0279","NGN0280","NGN0281","NGN0282","NGN0283","NGN0284","NGN0285","NGN0286","NGN0287","NGN0288","NGN0289","NGN0290","NGN0291","NGN0292","NGN0293","NGN0294","NGN0295","NGN0296","NGN0297","NGN0298","NGN0300","NGN0301","NGN0360","NGN0361","NGN0362","NGN0363","NGN0364","NGN0365"
"cde523ca614b07b373124e990e78eb9c72c51b3c",0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0
"f3a4193297e08babaf9d51ce01e251233096f19d",0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab533f53c0863bdc1884b33c3d413a41773c3110",0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9dfabbefbf93cd0979d9f4ea70d3f549b7019c43",0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab2e31b187c6a9925abc4118619cb1431436064f",0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12890bb6967e43edfc2992f7f347ad42e915163e",0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb0cf229832374ff8f4ce89c20348a90da9c04e1",0,0,196,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31f58f5089fdc196a53e11198d538061dd41bb97",0,0,2032,0,6966,6646,2403,0,6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f5b5aded2ca74ffb7f6b02448ffa90a36de662df",0,0,2175,0,0,3701,420,0,8257,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10517,0,1431
"c6d586dc78d8ef5cac238cba2d5714407775bd69",0,0,4703,0,0,0,9418,0,0,0,0,0,1368,0,0,0,0,0,0,380,0,0,0,0,0,2203,0,0,0,0
"30742d31b3cc7a387b96133d0998ecee07c83597",0,0,3839,0,0,0,2321,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,5120,3191,0,0,0
"5c024b1d5c5f25af45599d69bd92b8837b2ba62f",0,0,822,0,0,0,0,0,0,0,0,273,0,0,0,0,0,291,328,0,0,0,0,0,0,0,0,0,0,6924
"d15e926efd8720231adb32a8b4e6e40608827676",0,0,439,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"da83c719cc06209b92f6b2c6a335a055a2db77cf",0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b6b740f9b6d0ae003c5b1ee2bb36f4a9766dd3b",0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd15268ff7973674fcae8340cb69a866559c876d",0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ebfdc0a153d719a21b03b26c5b220ea447328d42",0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f93809b6bc63b61b0d350733addd08a6ab86f2e",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8519a7f742cabfdb887dc2013feba40c4584b8db",0,0,0,2910,0,16398,0,17820,10546,1826,28517,0,0,0,0,0,0,0,0,0,0,0,0,0,60826,47198,3547,0,0,0
"580a64b0134da56e49bf06482ed6ee164d8a6ec5",0,0,0,375,1983,1365,0,0,0,0,0,4815,2345,6348,3636,17083,1548,0,0,0,0,0,0,0,0,0,0,21994,1496,0
"c161735732d10ef81323d9b5812491897d2eb5ab",0,0,0,1177,0,0,2136,4616,6854,1979,5326,2460,3761,511,0,0,0,2217,6576,5713,0,0,0,0,0,0,0,2566,0,0
"0af50c9e935876232e242db91bb835235691bf3a",0,0,0,17105,0,1104,1147,3729,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e65f511d819ef32a2941c6d56d076a8616b71c25",0,0,0,536,0,0,0,520,0,0,0,951,0,0,0,0,0,1005,0,643,0,0,0,0,0,0,0,0,762,0
"23bf5f5d24f589cba120a8635ee13e9817d90a52",0,0,0,106,341,0,0,295,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34b95af64697c2feb0ab121d484733666197ae1f",0,0,0,1478,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af28e10e5abee11c7cf2cbc4d17f1701e0308883",0,0,0,610,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71c46b09a8f3f98ca8994fc9fc78f0f5c0d91b69",0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378aacd3a781f11e18f145fa9346f8ba3b7cc92e",0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248a1e02f46b167945815532a8d2260f23b7200",0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c6bf7d5c58d8ce32f349fc30298ab63588f1621",0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d4bbc6ce4b6ec02b439fdf354147ee4b4399269",0,0,0,59,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ade38d6c1396cc32395e6773d53ae373734314c",0,0,0,0,2193,0,0,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28861,0
"7d8d284f8419abb75e2ddb771080f1475447d26c",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174c1d61c1a7260d4528e2d4e5b587da7bd7460",0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8211c1735ea8425bad864b12af5d4a96e4356a2",0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db7936d2c3cb69fac1ea0f4a5841c9fc5d52a60d",0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16ab7ee8369c65f4c27d71930e6d79f10c0ab37c",0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e6db5c69202c328e44d0a3ad756b853307676a5",0,0,0,0,0,3282,0,3573,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a201abd1d3ac2a687b67be26aa88d80872ed628",0,0,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0
"139c9820a6f78110cddc1e8a3fd02d937aabb197",0,0,0,0,0,1576,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0c9d5796c8d930d940a9d0eaac17574504533d5",0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6634733d917ef2fc77dd7e1780deb0c7f70bbb54",0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7cbe946625f416ad59615f0ddca7884268f33de2",0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0
"36ff96b706bd295122b47e7c982a3b75f731f866",0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f821ab19182c69368a804490e2770c9de9ed39c",0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7adb20f19ac776061355c059e092faae114e3535",0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0
"8039717e60f6d7710f6eb2e3b9587bf33d9b4f2b",0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e4d9e1883fdfbd96f1fc2bd7734dcf039fac074",0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6c66951db41611585e23c266d7195f8f05f3d2d",0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72a7f8663817f9ad988cb7648f85d33f98d258d7",0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb9e4944f087963db3eb859bd8bd8f24378ba782",0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d375db6821a4402acdeffb3d216d4abdc355cd48",0,0,0,0,0,0,296,0,0,0,0,0,2903,0,0,0,327,107,0,337,6432,0,3089,0,0,0,0,0,0,0
"7ed525639c40b9418b4743e59f833fa5b3bdf355",0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07122a09e420f0d98cd3019bb7a8f3da9909e375",0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4be671e1ce0da6b1505cf3f3cbe98a49c6d2d7ff",0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
"827f99ae61c4f9a80e1b415ff8de0c02d35659dd",0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0
"ed5e7e50aa64ed93aa7bb93f60e0d0ec95dd2cab",0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c562c7a275414a00788a05c97abe672981ffcea",0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f650f46a3fdcf0eb9372830e1a413f195f26636",0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a426780e439ff6e04e7c60b1ea9ca40b2376c047",0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e09a54224038d545ffdff782605cf12eeddc349",0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f98313bc81e324d687bdd6c0d2ffdfdd613be14",0,0,0,0,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e8544bdf175461677456201e76e72b9a53fb5b8",0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
"fa65daba1e94d3eea62ec8f7939f85e909ba4a40",0,0,0,0,0,0,0,777,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49d9fddedc9abdf6aa920ee6842c859ef03812ad",0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ff57d60d299f85ef8583d21421bd5f5f7629bd0",0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e32df56aaf7506ce1e581a8134bf8db95757bed3",0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2a8565e0489842a6d2026b261ece0d6cb26c7e82",0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d02c0e9e3d0a5cff9bc1a5328b6314994ffa989e",0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23c619d6fffd998ebd33fc4a32feda91287ea49e",0,0,0,0,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1776a6b0b2c5f52827e2d1ba7f2dc18e3b43dbc0",0,0,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a666e6ab10b8542143aa8e2949b7ffdac0a0629",0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75192c4935ea2df3202c17bbcfa3149ef321ad86",0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c882a0a69c582b1baa552e7308926c80639b0d42",0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9853660223edb9b92ea38548c60d35c9bb83eeca",0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a103defc51ba557825ec4acdc7d7da4653f4937",0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42b6433812ece771cd6a1706f4a66f4cb47f07d7",0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2f2121e42c56aa5bd2b1fca2bd1b29869d2400a",0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,0,63,181,2586,0,55,89,0,419,0,0
"e3326d78fc42729ea464440aa62ec3ce02bd2829",0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,2051,3655,0,0,0
"e3bb86462242cc75b2d9159e96f588a2ca09a5d3",0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,3161,0,0,0,0,0,3461,1901,0,0,0
"3fa5cad0e8bd81303eed0492a7c0dd91d85747be",0,0,0,0,0,0,0,0,0,64,1540,0,0,0,0,0,0,0,0,1310,0,0,0,0,0,1270,1566,0,0,0
"2108e3ae4bfad9cc5a6d1f18dc1de351b5b7ac3f",0,0,0,0,0,0,0,0,0,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2651113fa19685a6d0caf1047667ab0bddb474eb",0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1eacd6b8e7ccfd00e53e98c9ff9ecee454f0f29f",0,0,0,0,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44c0be0ab5d1a96c34425599161d2c3fa78cf6c8",0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f5491488be054eff2c2c5599c083684522556e8",0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc78ea7000749cdaa33f9199c52df6f0f90be099",0,0,0,0,0,0,0,0,0,0,0,1225,589,1689,0,0,72,0,0,0,619,0,80,0,0,0,0,0,0,0
"7bbeecf008775a49187717ad00b4df38eeda8bc9",0,0,0,0,0,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ddf5d8f01c176ab003be35dd8935dab512bf36c1",0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34d89c8c41926e52c4f3c1b1632a5ba4bc52b057",0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e747eef0a339a503193d10c42b71ef028bca3fc0",0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,140,0,34,0,0,0,0,0,0,0
"86defafd90ebda4457d19711995a3bd316d71b78",0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1be4b3d92601f0e86e72dc43d20f38be92741de",0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60bae576e1162a8312b8a84b4831b1a1fc8236a2",0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a33de19684dd94fef15cc285fa6e9a6a7284e64",0,0,0,0,0,0,0,0,0,0,0,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0
"b691daf5f3e55296cbb67deae952dd7956d05afd",0,0,0,0,0,0,0,0,0,0,0,0,252,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c23ac26c1c5e06f1ae20ecb5e63f9fa4fb68550",0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db508ce25faf81d1eab0b27c7af14ff52f3fa831",0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3da8323fb9777f8ba671d52a7534b4c8cd1de878",0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59309486d84462893840a85fbdc4aeff89a26639",0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76f73c68713a6e564552b836f1120c3eb33bc80d",0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0740be14a500f1926900e799890dabe13d4d8b06",0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cdd939815c6abdcb70d94b20f85e51293477aa4c",0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e03dc66b12665f1c5f82e04412f0639320b5305",0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95e19ae69a32b236238f0527f65c9977f3827d57",0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a5e88ce6e1a8789fcd27ada5ff2e54d6008f79",0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c6d2d632668ad0df092a12bcc36f0021fc77789",0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94b310b913e0d26c0720e1775a3f2a7f2dd6af18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
"418d5ed20b679f800b258f567825c92d012bc96e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,3313,0,0,0,0,0,0,0,0,0,0,0,0,0
"eccfd48eb4674a8cfcb69e95f0a2b4abc5a80ea8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0
"2817aafa6569f8200392aa55112177131860ad70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0
"7ac490417f5aeaf9e327657f193c8fd6a03e2585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4991723a7f544f770553242fd5d674e4a33c729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f7b1a32e81ba360550343229cb88a2affce49e0b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"acb132e82e2ef43f8eac6c7e5dd85c551168b718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0
"68d8363d7168164ccc0951390adb69941b4d3476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0
"c079dc9631f80d61302584576eb03ce937a562f7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0
"091608e9343c9f2c79ff64e3fcfbcdfbce8653bc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18028,26670,0,0,0,0,0,0,0,0,0,0,0
"31adf9b0bfe620438b8e730fd474cc27e61c3cc4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,1875,0,0,0,0,0,0,0,0,0,0,0
"c5096108c306c4feda0e54dde259d212245b2d5a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,102,722,0,0,0,0,0,0,0,0,0,0
"a48239a814ca2f97d04e6d8f3da83a28fb959072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,2162
"7dae49817fac3bd37bd1ab61e10a98b36513016b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0
"c4b11f33164d289f39d8f587ab6548cccb6f6370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
"da86e55cb2b03c4f47a877c184e63d907a48bc4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,512
"6a65006dfe13b697ba3ee3bd240fa79b133cd663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0
"c15355fbf6ae9731f0b218687a3fbcc20527e9ad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0
"ac839f0dd1fff111379cc5423537f40e5081e882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0
"043add06ba0d58df5bd5e9ea9c63728b2f24ee67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
"2a3f4e64c24ab8fd79fe2c4b0569bec9fcf4f42d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0
"17e7c3dbce065af93c657d15879101220068e606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
