"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"2e46f9be10f6c3fe32646ff7213f9a80843c7e41","   9321","Osphranter rufus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Osphranter","Osphranter rufus"
"3c41ac759f0e980a008efe5d96ff13e51aad1909","   2836","Bacillariophyta","phylum","0.9972","","Bacillariophyta","","","","",""
"d31458861abd71166b0c84b6fcdd4dff8ea29a40","   7148","Nematocera","suborder","1.0000","Metazoa","Arthropoda","Insecta","Diptera","","",""
"f0d09d00944b2ba48b61b4bbecb2e738c3cb8b16","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"e9ae04a410735949efe3ed7149bb088bf3e57e70","   2759","Eukaryota","superkingdom","0.9972","","","","","","",""
"290d16fbe14c5c0b729585bcec94ae20e2a66f29","   2759","Eukaryota","superkingdom","0.9995","","","","","","",""
"8278f17acfb259439877603a23a8314c3af064f6","   2759","Eukaryota","superkingdom","0.9972","","","","","","",""
"2ec78f4e561eff6f145269b3281cf497f7627dca","   2836","Bacillariophyta","phylum","0.9995","","Bacillariophyta","","","","",""
"3eefc5e18d830ebe40ddf1bf64cc1413263fd166","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"f010a3a4207f74263d7a795942748d4ff7a45473","  33154","Opisthokonta","no rank","0.9999","","","","","","",""
"1a4d033040facccab99968e4873776cf5a27decf","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"8fb325a2f46b11c4b933958d5f57d7a417c9c11c","  54970","Chironominae","subfamily","0.9009","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"6fe4801a3caa0ed7d9bbae761dce12731007a8e6","      1","root","no rank","1.0000","","","","","","",""
"5fb2c5b8a1da76223c3c28c406e65c8483d5fc85","  33154","Opisthokonta","no rank","0.9999","","","","","","",""
"6fd8f7e5bfd941d475e6bec6ef361dedbfd85a6b","      1","root","no rank","1.0000","","","","","","",""
"9d61965c40b9f40342adf7d0a45e19b8642052bf","      1","root","no rank","1.0000","","","","","","",""
"59f11a7c5b1f4d776af7f087b691274ec5b698c2","      1","root","no rank",NA,"","","","","","",""
"632fc231ae48a82b422d56899551151b21c9dfb1","   2759","Eukaryota","superkingdom","0.9972","","","","","","",""
"44e243b439736bfac18b1bf6d92f98eb5c01247c","   2759","Eukaryota","superkingdom","0.9972","","","","","","",""
"d5e05a4ebb57e6e0dec41aaad82823d67e83004e","      1","root","no rank",NA,"","","","","","",""
"436edc9b91d0d3ba5b28a995dece578e0177d672"," 117571","Euteleostomi","no rank","0.9137","Metazoa","Chordata","","","","",""
"0b7018f74389933bbafb8bed6d263b8724a5dafb","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"8ba7caf9cd4a6f71829b39eaf8efb20da9c1d279","  33154","Opisthokonta","no rank","0.9860","","","","","","",""
"7fcf8ab238c7b5c792191ef8d9113bb83cb93c97"," 131567","cellular organisms","no rank","0.9983","","","","","","",""
"3272f6c9cbaba73c474997e87357c22dcce92239","  33213","Bilateria","no rank","0.9039","Metazoa","","","","","",""
"291580f0a5c0525dd318d191e58b4e4157a42017","      1","root","no rank","1.0000","","","","","","",""
"3324b2782422ef70c5edd2da4275ab7fcc9772dc","  33317","Protostomia","no rank","0.9999","Metazoa","","","","","",""
"51b24df83b4a68613b34065c1583207d8fb4ad9b","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"bd907eebe8c54fc35994d00b3318b898ebb79a51","   2836","Bacillariophyta","phylum","0.9995","","Bacillariophyta","","","","",""
"7c4dc16d44ed404a1a5b9710ead57ee62a27b279","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"a18a9f63ac76c82f14d68274c496162d694c673f","   4783","Phytophthora","genus",NA,"","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora",""
"bc02f2a31dc3341d916070e2a69ca7f2840c46a6","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"8ed52d9ad4e39f2a623f95541f35d31b84f27438","   2759","Eukaryota","superkingdom","0.9942","","","","","","",""
"cc4d546c59e596a8656d74389072139c4f75ab5c","   2759","Eukaryota","superkingdom","0.9479","","","","","","",""
"e7f0b0eb33e7dd62287b932e3ae5da9c0ed09657","   6088","Hydra oligactis","species",NA,"Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis"
"f29b7aa6f87d16401df576261ed7cd7e44559017","  53983","Phytophthora cambivora","species",NA,"","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora"
"fa44dd30c2e11c0ffc58c3c32d9872c06dcf8354","  33317","Protostomia","no rank","0.9999","Metazoa","","","","","",""
"bdc3b5c8bf9f540995602704fb1c0a8ae5036f8b","   2836","Bacillariophyta","phylum","0.9972","","Bacillariophyta","","","","",""
"a6e5b80ad88f8f7a23de07dfd414d57f84636753","      1","root","no rank","1.0000","","","","","","",""
"0adf7b9444acb6f8eb10175a487eef85ba324bcc","   2836","Bacillariophyta","phylum","0.9994","","Bacillariophyta","","","","",""
"949a31a7afa81d9af23482b4afff2e05870a331b","   2836","Bacillariophyta","phylum","0.9968","","Bacillariophyta","","","","",""
"4cbe1a271087f215d4d5649deb204edc548d18a1","      1","root","no rank","1.0000","","","","","","",""
"cc0fb4cb8bf7627e09005e01cd5e83cc8835d1bc","   2864","Dinophyceae","class","1.0000","","","Dinophyceae","","","",""
"a917c458cf109fdef7f2ac32525f4f143d1ed4fb"," 117571","Euteleostomi","no rank","0.9020","Metazoa","Chordata","","","","",""
"e138258b9aa7dfdecee4d9bf5a749b408e80e16e","   4762","Oomycetes","class","0.9889","","","Oomycetes","","","",""
"918ed8774668116ff9d3e8c53a6e8edc93796824","   2759","Eukaryota","superkingdom","0.9885","","","","","","",""
"469ad4c53b9db9fa15b264d88a60cce36c961f6a","   2836","Bacillariophyta","phylum","0.9972","","Bacillariophyta","","","","",""
"662d98e7f8d28c7805b6180ae8b37268e203a3fe","      1","root","no rank","1.0000","","","","","","",""
"ad6d7e2997431fc7a26b70b98dd5793821289ac4","1780200","Naidinae","subfamily","0.9945","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","",""
"23ca525364e8b6375d96e892f103bad9a3392d95"," 131567","cellular organisms","no rank","0.9952","","","","","","",""
"805d9fe37f4531a91d18a1c122cd7af7f9e41182","   2759","Eukaryota","superkingdom","0.9942","","","","","","",""
"45cce0ab502ea227c2555d039ea633a5cc839cf3","   2759","Eukaryota","superkingdom","0.9885","","","","","","",""
"9e5f9a11911e23c80ead23b92c1cd8360835b1a5","      1","root","no rank","1.0000","","","","","","",""
"5a4892eb908c6ce3cd6e4fa170f9f536e02f11b5"," 131567","cellular organisms","no rank","0.9993","","","","","","",""
"b642c491cd5ea03e7fcf7468de5a3ff9078d4748","   2759","Eukaryota","superkingdom","0.9865","","","","","","",""
"1338e833c5cc106a1a22f39c43f4ac3db7cb6270","   7742","Vertebrata","no rank","0.9920","Metazoa","Chordata","","","","",""
"8dab23964c757f95d65aaa406761e509dca089bb","      1","root","no rank","1.0000","","","","","","",""
"7efdd418085858a9cff92c40af237c2b1a369874","      1","root","no rank",NA,"","","","","","",""
"5b8326ca03801655d479f857c33c40ad6767f0a2","   2759","Eukaryota","superkingdom","0.9953","","","","","","",""
"667f56dbfdf0876f198371ca83f738991d59f9e2","   2836","Bacillariophyta","phylum","0.9972","","Bacillariophyta","","","","",""
"3fe135097cca9c29f08eea2472bdb581627f518b"," 131567","cellular organisms","no rank","0.9831","","","","","","",""
"c4f33ee1103a884a6de1ef81226370d13e9fc3c4","   2759","Eukaryota","superkingdom","0.9885","","","","","","",""
"630f7ab71c2da0ad6102355d1e618bc500584620","      1","root","no rank","1.0000","","","","","","",""
"f67338a06ccce62cf8fa2654ad74c8577342fef8","   7496","Pterygota","subclass","0.9587","Metazoa","Arthropoda","Insecta","","","",""
"007d57343da8b23cf493f3c66d6d59d96617e00f","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"3bd45757984c4321ff62162ddf5dbbb19245b041"," 117571","Euteleostomi","no rank","0.9527","Metazoa","Chordata","","","","",""
"5f163531b35e785031e3bef381b6a2c8e42ff7af","  33154","Opisthokonta","no rank","0.9986","","","","","","",""
"df2066f62e9a5d6c3589cba51e08de488d81de71","   7148","Nematocera","suborder","1.0000","Metazoa","Arthropoda","Insecta","Diptera","","",""
"dfb566a664632bba95582d090c424b2a8c7bc000","      1","root","no rank","1.0000","","","","","","",""
"09a13a0b702d3550d7d8100040b3550264d27f64","   2759","Eukaryota","superkingdom","0.9140","","","","","","",""
"05ffae7e8304f8eec6ba8d087502e140904c0147"," 117571","Euteleostomi","no rank","0.9020","Metazoa","Chordata","","","","",""
"4ebf63f8ed24ac38f5972c0843195731ed42c58f","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"c12e29311cde1d7041ce69afb2d9ba6d232870f3","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"b4a254d6544f4bb2a1dd4f143fc4e4b213a18917","   2759","Eukaryota","superkingdom","0.9865","","","","","","",""
"a41903f26061e0750bea8135a7a82b66df6afd0f","   2759","Eukaryota","superkingdom","0.9972","","","","","","",""
"a0808c3049d8cb6510e36914b4b81d242264bca7","   2836","Bacillariophyta","phylum","0.9982","","Bacillariophyta","","","","",""
"b753ff6b73547c87ad9856eaf323381e57cdd256","      1","root","no rank","1.0000","","","","","","",""
"59f3dc1659236f043ab1bbcf9f8b4167fd3b13cc","   9317","Macropus giganteus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus giganteus"
"7f77a1e269b16ffd1131b86ebd9532b5c9e41301","      1","root","no rank","1.0000","","","","","","",""
"212a47a8a6c3f47a1eeb8d1a90f37e5341add395","      1","root","no rank","1.0000","","","","","","",""
"3b877aab36cfec9afde65b6fb7ca8bccb4f07236","   9316","Macropus fuliginosus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus"
"b8e861bd35a8b432ce585d48c79b2125a561908b","  33154","Opisthokonta","no rank","0.9995","","","","","","",""
"6f3dec293a7c259697081faab2f6c3abcd833adc","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"ecb0c9dfb52be078ef7c6c58dbb085dd5442bfe3","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"e2c7259158ea6a9a5466db04428269a804de8ef4","      1","root","no rank","1.0000","","","","","","",""
"5cd48790d89c200fd38197377fd8b053c8be8217","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"314d38cc58667274eee54070236c66c3757c9ffd","      1","root","no rank","1.0000","","","","","","",""
"ba5bafc248955996337d87d85ed09c1dbc1dcae2","  84394","Ploima","order","0.9991","Metazoa","Rotifera","Monogononta","Ploima","","",""
"1c6c1a8871a14684139f7f2ab11b72720e4aa84f","  33850","Bacillariophycidae","no rank","1.0000","","Bacillariophyta","Bacillariophyceae","","","",""
"d8f9b29ddbc238910f7e8129cf3e643fcd35cf4f","   2836","Bacillariophyta","phylum","0.9978","","Bacillariophyta","","","","",""
"0c1db55d313817554f282936133320231ddfb417","   2759","Eukaryota","superkingdom","0.9041","","","","","","",""
"dca31a04bb5d61741279e4b7d132001c09a8cc2c","      1","root","no rank","1.0000","","","","","","",""
"062cbbb533caa34767829c09ca3dedde2c25bae1","      1","root","no rank","1.0000","","","","","","",""
"dd57dd225b7758e357e76eb0ce35d48f1fcd75a9","      1","root","no rank","1.0000","","","","","","",""
"768e2a166087b0d1d496692733dc809af3972a1c","1780200","Naidinae","subfamily","0.9088","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","",""
"7cead4d0a3a368df94b0ec77416c5781d0e50f74","  33154","Opisthokonta","no rank","0.9186","","","","","","",""
"2aabfdde7adb441c7af25b8172b820da75657808","      1","root","no rank",NA,"","","","","","",""
"1d83734ad1508a2bc3da6c3e93043f11d6241edd","  33208","Metazoa","kingdom","0.9924","Metazoa","","","","","",""
"5f8e661a900cfe45b5a4f6621853db1c106d466b","  33850","Bacillariophycidae","no rank","1.0000","","Bacillariophyta","Bacillariophyceae","","","",""
"5a889979ebbaf84484fe731b07521e74c5d8521b","   2759","Eukaryota","superkingdom","0.9977","","","","","","",""
"44980b5f9b4c0a49c37440405f1aa64f1c79a84d","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"09c2834ccdd4908ef2985405b673bb13cc59fcd2","   2759","Eukaryota","superkingdom","0.9728","","","","","","",""
"22379c7a7e4114757e579e4ea8755e6f1d516c2a","      1","root","no rank",NA,"","","","","","",""
"06c5efdd23279c7da68cc0d281b7903ee4c47cb2","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"37dc0e373fe937d9243608b8bc95150505e0b2a6","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"72138a1dd3a2674ba14f4e4160b0b0205203c2e9","      1","root","no rank",NA,"","","","","","",""
"3448a08ae1de52a23ded69db9912a2e77392d789","   2759","Eukaryota","superkingdom","0.9391","","","","","","",""
"0e79f625557e9166d21f9471469ee4e5480925ba","      1","root","no rank",NA,"","","","","","",""
"2cccc455fe24e45d9e191762b73503e703e08497","      1","root","no rank","1.0000","","","","","","",""
"e43c348edaa5694c4c48b84ca411b0f7a05df25d","   7496","Pterygota","subclass","0.9589","Metazoa","Arthropoda","Insecta","","","",""
"8159a1d98bcfda1ce415ab396391544e450308b5","   2759","Eukaryota","superkingdom","0.9952","","","","","","",""
"5615a89cdbb8b7fa005b187cca2000b135d4ad3d","  33154","Opisthokonta","no rank","0.9410","","","","","","",""
"0dd5484138196c9ce626633bf0fc2e4af34d1645","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"10abc800f8e1b45f364cd0c96d699274751afbbc","      1","root","no rank","1.0000","","","","","","",""
"cd7bf7959fca6df1d77bda0462fdde357bb1db46","      1","root","no rank","1.0000","","","","","","",""
"cbda8c2cf1788fb737c0daab1b288e33f62f02ea","      1","root","no rank","1.0000","","","","","","",""
"83d3bfec957065c3bdb73b3f833753714e7ee6b7","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"312bf6565842269179be070cb8fae3024ae0a4a0","   2759","Eukaryota","superkingdom","0.9963","","","","","","",""
"01f02abd6894932195ccea400158811ee6eb698d","   2759","Eukaryota","superkingdom","0.9605","","","","","","",""
"fef7f333b4a33e3b9e281b9507ae41c3ead40dae","      1","root","no rank","1.0000","","","","","","",""
"73fa12e3b6841a138341f274df64f125076775b9","      1","root","no rank","1.0000","","","","","","",""
"4417e5d32ee1bde296b63a5efda57a4aa6df2488","      1","root","no rank",NA,"","","","","","",""
"d4c7e8a20fb1e5e12a906c846faa0c4f917393bb","   2759","Eukaryota","superkingdom","0.9983","","","","","","",""
"67e9414bf51707d11ebfd2cb2e612a3679cd55a5","   2759","Eukaryota","superkingdom","0.9971","","","","","","",""
"43ced8ce1549099cab55188d613f59dec02b0c8c","      1","root","no rank","1.0000","","","","","","",""
"9fd0f1cdb2658f99c7a2de577a81fbf03507438c","      1","root","no rank","1.0000","","","","","","",""
"e8da07052900d1394cee992be34f83aa07639f8f","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"b150f0527c06cd415298ba8a2bf21659de04939a"," 131567","cellular organisms","no rank","0.9610","","","","","","",""
"ef7342bea578dd8a7447b1f4d6e47534a1984f0c","   2759","Eukaryota","superkingdom","0.9016","","","","","","",""
"d4364bf5744dcd57c0b4aeed034e37b8ab36d975"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"ce58180855d37c58484e232cc5bf1a12d79393a8","  33154","Opisthokonta","no rank","0.9997","","","","","","",""
"33aa71c34f9f50d8b72e918b375fa572db884fce","  33154","Opisthokonta","no rank","0.9949","","","","","","",""
"75680d41238ea151af6a24d8b9ae1f4c8d8bbcee","   2759","Eukaryota","superkingdom","0.9993","","","","","","",""
"72061eec868e96d2da2667991b41dd244ed52f83","   7148","Nematocera","suborder","1.0000","Metazoa","Arthropoda","Insecta","Diptera","","",""
"47df292bc18b013b5e4f0ca507503916409948f5","   2759","Eukaryota","superkingdom","0.9999","","","","","","",""
"b450a1868a85869b3a6055c374a27b99896e4816","   2759","Eukaryota","superkingdom","0.9859","","","","","","",""
"73ab2483b9792096b5354f8d0e0cc15b2f0302c0","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"0ed071f3b6b6154a6df3da4880f9986742065ec2","      1","root","no rank","1.0000","","","","","","",""
"a48591975e209072fab6ec82c7504eabd5b2e431","      1","root","no rank","1.0000","","","","","","",""
"83da6f8e86e529c1b804b692665ba406918755c2","   2759","Eukaryota","superkingdom","0.9178","","","","","","",""
"63d51842fe765bba94aac5aaac0166840bbf6a06","   2759","Eukaryota","superkingdom","0.9942","","","","","","",""
"65b65ba4f61166d3a8975dab1d34499af3941015","      1","root","no rank","1.0000","","","","","","",""
"608e6cc498d6675a0d2f391a452683add09d9530","   2759","Eukaryota","superkingdom","0.9971","","","","","","",""
"01eb76834eecb8a5ee4bb7d06f23f483f8668f00","      1","root","no rank","1.0000","","","","","","",""
"6548b644dbe3b94cfc42f8b5371aba9ed80724bd","      1","root","no rank","1.0000","","","","","","",""
"635c5c7f4005de499128ffb02c0b21b1177df79f","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"17b711001806dea2ff207d61c38400f0fa452cb9","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"9236c858b4af07bf8724f5b367da9e17e936d615","      1","root","no rank","1.0000","","","","","","",""
"4e0d96ac4da8c70ad7e94270c02fd4993ad950e5","      1","root","no rank","1.0000","","","","","","",""
"103eda75da0657f3817155d2b96a497b5a26dddf","   2806","Florideophyceae","class","0.9987","","","Florideophyceae","","","",""
"11c1ddbb19ac02497cf83b100c060afbb51e69c5","      1","root","no rank","1.0000","","","","","","",""
"6932c543f466b6999e5d873a804d35026d165907","  44578","Bdelloidea","class","0.9321","Metazoa","Rotifera","Bdelloidea","","","",""
"760d61f104a4b65c2fd94f653972b7c97d812a6d","   2759","Eukaryota","superkingdom","0.9971","","","","","","",""
"74ec01c95bf6317049ed7522a1ea6a7493b88288","   2759","Eukaryota","superkingdom","0.9998","","","","","","",""
"1184d99e881f238059e62ac2a73fd14215f3339c","      1","root","no rank","1.0000","","","","","","",""
"6804cf05e8614f85f8e6fd78b4a99c70aa70fad8","      1","root","no rank","1.0000","","","","","","",""
"3f557cd9149dc34b04418c2ff1eb7f241f7efd3a","      1","root","no rank","1.0000","","","","","","",""
"b917ec815f840b7af1e7791332d7b0fc0b0005ec","      1","root","no rank","1.0000","","","","","","",""
"607a7652f70838e006d54823f55b86fd952e0e8e","  78237","Phytophthora gonapodyides","species",NA,"","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides"
"ca05856ee6d9f177da8addce8e497402397bd650","   2759","Eukaryota","superkingdom","0.9991","","","","","","",""
"dc42bd1aa4c8f2ba3b878689908d89166816e64a","1190534","Phytophthora lacustris","species",NA,"","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris"
"225fcf2ce1c5751ffe83308da85ca0b48ddfe2e0","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"e026f640b94a84fbdaec365a1870665a9d1ea8a5","      1","root","no rank","1.0000","","","","","","",""
"fa413572819616b809dceb2b0178c6cf1771de90","   2759","Eukaryota","superkingdom","0.9837","","","","","","",""
"a6e83df903fb66c9642deeaf01c3cf0d53625cce","      1","root","no rank","1.0000","","","","","","",""
"e7256f133a7e95db6b495b3310b1a900436cce92"," 131567","cellular organisms","no rank","0.9744","","","","","","",""
"c9085e8806b626be3db9d15fa37b47ab1f2d284d","   2759","Eukaryota","superkingdom","0.9999","","","","","","",""
"8c12c6747e2fe73cdfaef5c846315a209c56652a","   2759","Eukaryota","superkingdom","0.9971","","","","","","",""
"d2ef70daa88152dd10d0ae0ec90731cf51fd6e4d","      1","root","no rank","1.0000","","","","","","",""
"0253ba627658f75578f3242393c4389dfb6122b8","      1","root","no rank","1.0000","","","","","","",""
"d9a01f7f7f88028ba5049dc081faf9faa81aa28f","      1","root","no rank","1.0000","","","","","","",""
"e35a0d43382ce1f8adb115458405fc83557e4135","  43808","Orthocladiinae","subfamily","0.9979","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"1075232a493ed22f070a03b353b8f51e1dfd9f11","      1","root","no rank","1.0000","","","","","","",""
"30648dffc9740eac73161ef21e5be2fab280393a","      1","root","no rank","1.0000","","","","","","",""
"5a6014c4dd87a77e81e229ea041ac1832ec314a1","   2759","Eukaryota","superkingdom","0.9998","","","","","","",""
"4e64e63a14010ab38462e7b690abcd926e7cd78d","  27896","Planariidae","family","1.0000","Metazoa","Platyhelminthes","","Tricladida","Planariidae","",""
"fac02d51c2ca5b801f6f73c513977278d20b0ebf","      1","root","no rank","1.0000","","","","","","",""
"98f5aaa55bc6fabc4f3821951989f385f71a82f9"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"47059bcdb5105e97b80719b92bebf17ce0b7360c","      1","root","no rank","1.0000","","","","","","",""
"600c5bfa43ba15ccae4fb06b409e64e4e150d555","      1","root","no rank","1.0000","","","","","","",""
"fb563bd2723e44b2d8a32e94d70f620fd5c5a7c7","  84315","Cyclopidae","family","0.9991","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","",""
"85eba87b2ad743a365335d640f7df2b18d5f0432","      1","root","no rank","1.0000","","","","","","",""
"245e5fbb9bac982b6877d9c8a8a3762526e6fd5d","   2864","Dinophyceae","class","1.0000","","","Dinophyceae","","","",""
"61512ccbf7375b317126799d73e41165affa1610","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"f2ac846bfbdddbe7dc6fd8a1d1ef24f84a05cb40","      1","root","no rank","1.0000","","","","","","",""
"b9ae9a9d238a5a60cdb360bcd9f8b29aa2817409","      1","root","no rank","1.0000","","","","","","",""
"56f96cc927c1d4a86cfdd75687883fd2a9301470"," 131567","cellular organisms","no rank","0.9028","","","","","","",""
"aea593b941463dcfff3d671f45162294054554b9","  33317","Protostomia","no rank","0.9999","Metazoa","","","","","",""
"d32cbbc883ebf7089cf099a7fc0061e1d0e0fdde","      1","root","no rank","1.0000","","","","","","",""
"dde1791b960f9636e4b210882fac6571c5aa31d5","      1","root","no rank","1.0000","","","","","","",""
"a415f41fe4551fb60d8bddf39fc131a86609fe76","      1","root","no rank","1.0000","","","","","","",""
"a4e84c644b146ea50d7312a7c94629efccc6b88a","      1","root","no rank","1.0000","","","","","","",""
"0394d6cc3d6d0e035cb06ac9b9a6aed2b081e6bd","      1","root","no rank","1.0000","","","","","","",""
"05e196b7745701846fbe80cf2def13422c6604e9","   2759","Eukaryota","superkingdom","0.9231","","","","","","",""
"a7c8613c9119b7b7c84db6a8445db139666fcf7b","   2836","Bacillariophyta","phylum","0.9939","","Bacillariophyta","","","","",""
"c1054da5e794c0c6d4ac53e34ac1dac70bb12e52","   2759","Eukaryota","superkingdom","0.9683","","","","","","",""
"7f3e21784c0e05aa16ebacb54d752afc9a60e463","   2759","Eukaryota","superkingdom","0.9973","","","","","","",""
"c33b1180d07b56a01ffc0147115fb938b80c1a7f","  33154","Opisthokonta","no rank","0.9998","","","","","","",""
"6430567aecd96f6aa7130f980096c81a47e15218","  33850","Bacillariophycidae","no rank","1.0000","","Bacillariophyta","Bacillariophyceae","","","",""
"612767f9eab3a88ca4c2f5ed2e91dc48f4cb9606","      1","root","no rank","1.0000","","","","","","",""
"10f2cba0bf84af27880e56a7b7c92596ddb662a7","   2759","Eukaryota","superkingdom","0.9837","","","","","","",""
"b147ac50d60c0fd1d4567680e9a0081d020130e4","      1","root","no rank","1.0000","","","","","","",""
"07c8aafde56e4f7a11907f8127ec570b1cf8570c","      1","root","no rank","1.0000","","","","","","",""
"bb9f55939bf7318cf15ee25b0a24bf13c51895e9","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"2915b0a8afcb5792b329c9627ac1194bf1db03ce","      1","root","no rank","1.0000","","","","","","",""
"6d24b265301e0a9a7195da0720e35560d4381012","      1","root","no rank","1.0000","","","","","","",""
"cfb1664dc73ffd93c5022d6fc8cb8e906fb7c857","      1","root","no rank","1.0000","","","","","","",""
"8538bc651583daa593b0bb72988aa1906c088b35","  33154","Opisthokonta","no rank","0.9186","","","","","","",""
"598de9eb0a98a2566ec11ca998c4b0bad19947da","   2759","Eukaryota","superkingdom","0.9885","","","","","","",""
"ab0bd96594d156e231b7dd9ae44187660532246d"," 131567","cellular organisms","no rank","0.9961","","","","","","",""
"987b160168af63c66fcf6f06be669fc14e086e0e","      1","root","no rank","1.0000","","","","","","",""
"544a7ae34cbff9f505d5761aabc4e5816f108296","      1","root","no rank","1.0000","","","","","","",""
"f2874d3a74c7b348ec38b3187dcaf7972884d912","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"526684e6c408d60162d569cabd8ed045273db964","  33154","Opisthokonta","no rank","0.9998","","","","","","",""
"523e2a491dd6f6c571d1a967a9335451deae942f","   2836","Bacillariophyta","phylum","0.9996","","Bacillariophyta","","","","",""
"c9bec10cb9cb2e5af2e2557a4a38c1caf48da581","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"07ae5fe0b10ebcaeea34469e038ed968044f70f8","      1","root","no rank",NA,"","","","","","",""
"48f5cb2ee8058a2e54408e3161e897f9ac048195","   2759","Eukaryota","superkingdom","0.9943","","","","","","",""
"8e59690017cd58e364a9d27500dd3004923f7d5d","   2836","Bacillariophyta","phylum","0.9716","","Bacillariophyta","","","","",""
"c9bc0aa91fafa15bb5fa2a5ffb76a74db5dc86a0","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"134d525cdb78a3672bc9ac147ce77beb821f0b0c","  44578","Bdelloidea","class","0.9321","Metazoa","Rotifera","Bdelloidea","","","",""
"b360a980392ae9b427861175f97feccd8701e4dc","      1","root","no rank","1.0000","","","","","","",""
"c346c0490287b86344b13ff384c0ebfa5e9a585e","   2759","Eukaryota","superkingdom","0.9936","","","","","","",""
"8f0aba3d460e6971e873fc29b15e210f045d7aea","      1","root","no rank","1.0000","","","","","","",""
"71247f896de4ab36c3ada44439006e6d618aad51","      1","root","no rank","1.0000","","","","","","",""
"85df2c77f3e947ad3fbce526f948797dec974cbc","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"9f1d872c78fb37e061656b16a0334fbe3c873b80","  33850","Bacillariophycidae","no rank","0.9995","","Bacillariophyta","Bacillariophyceae","","","",""
"6802c8ef04e583de1a5d7abd54afb2c165e88769","   2759","Eukaryota","superkingdom","0.9782","","","","","","",""
"22980cec2b23949826e6d1f769cba2f074ce3b8b","      1","root","no rank","1.0000","","","","","","",""
"a25eb832c3926951925f2dbba7cc0c9f416fa426","   2759","Eukaryota","superkingdom","0.9953","","","","","","",""
"1b79618a060392699d1aabc1d009817af55bbfaf","  33213","Bilateria","no rank","0.9972","Metazoa","","","","","",""
"60e9eba83d71688871a9c8a75d5e159679bb912c","   2759","Eukaryota","superkingdom","0.9823","","","","","","",""
"09467f73aa9e2bf3609b91b8fa58bc639a6ab2e7","      1","root","no rank","1.0000","","","","","","",""
"2917cc7f7f1cc505b975cf994b92f7bb85741682","      1","root","no rank","1.0000","","","","","","",""
"6c1de5849153151dc73f2c6536f7fbfdc99c57e6","      1","root","no rank","1.0000","","","","","","",""
"b9ed72c223a2723363f860abf83a27f1fcf60da8","   2759","Eukaryota","superkingdom","0.9778","","","","","","",""
"26fa5489ab123b1b8e9fca666c321cb061715ed0","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
