"","hash.id","tmp"
"NA__NA__NA__NA__NA__NA__NA__Seq_0054","1f1502cf53f9a5dc611bf0182c29cc214c06aca5","Seq_0054"
"NA__NA__NA__NA__NA__NA__NA__Seq_0055","e435800311b37d3de7b80886b09bb183cda4f126","Seq_0055"
"NA__NA__NA__NA__NA__NA__NA__Seq_0056","63ff73a1d7a66ab647ec5c3c6e7259434f902f87","Seq_0056"
"NA__NA__NA__NA__NA__NA__NA__Seq_0057","48b739b82673aac5fd0b81a2214b668218132f99","Seq_0057"
"NA__NA__NA__NA__NA__NA__NA__Seq_0058","923dbda7bb40265f10fd433a5e11557da9bff0a1","Seq_0058"
"NA__NA__NA__NA__NA__NA__NA__Seq_0059","0dc0d86aa9ec83a01b3139a9e1faf80d4849dc22","Seq_0059"
"NA__NA__NA__NA__NA__NA__NA__Seq_0060","c69d4b6e00748ca8f70e3d68ee8ae36f3e6250bf","Seq_0060"
"NA__NA__NA__NA__NA__NA__NA__Seq_0061","20adf47b5449cdcab840ff428ab164780c63e81d","Seq_0061"
"NA__NA__NA__NA__NA__NA__NA__Seq_0062","5b6caeb888f690d3223af08d03fcc9785def9d0e","Seq_0062"
"NA__NA__NA__NA__NA__NA__NA__Seq_0063","ac1a7bb89933a04fc38c54426c16bae594667a93","Seq_0063"
"NA__NA__NA__NA__NA__NA__NA__Seq_0064","f50e881d7696609641469e2957bbb974b6fdf608","Seq_0064"
"NA__NA__NA__NA__NA__NA__NA__Seq_0065","f07a41cd8cd299a928be8310d7366816f181212a","Seq_0065"
"NA__NA__NA__NA__NA__NA__NA__Seq_0066","d5702888de20d9944cfa565cfcb59e12c7e484c3","Seq_0066"
"NA__NA__NA__NA__NA__NA__NA__Seq_0067","6b9a840eaa6fa47062a8b9040053664f5d66c2aa","Seq_0067"
"NA__NA__NA__NA__NA__NA__NA__Seq_0068","a682f23c87912208d1970645e2e32c389b6138ab","Seq_0068"
"NA__NA__NA__NA__NA__NA__NA__Seq_0069","ca746b69822e7ab7263d5f4f639af08538e1438e","Seq_0069"
"NA__NA__NA__NA__NA__NA__NA__Seq_0070","5dc629e55485a72eb5bf46bb6348dc9d617355f1","Seq_0070"
"NA__NA__NA__NA__NA__NA__NA__Seq_0071","38d5b9d9b790cafde268cfe8e94083fe4cf8c3d3","Seq_0071"
"NA__NA__NA__NA__NA__NA__NA__Seq_0072","a92c5b41e7073d0edcffa0f65ca120e92926652f","Seq_0072"
"NA__NA__NA__NA__NA__NA__NA__Seq_0073","a1520b4f34dbd150c8c16f9d947c753d665cf5f1","Seq_0073"
"NA__NA__NA__NA__NA__NA__NA__Seq_0074","8464645b83504215c4c2392b1a9497283868252b","Seq_0074"
"NA__NA__NA__NA__NA__NA__NA__Seq_0075","495a0645003a26cc126fdf95eac40813d7fb9a5d","Seq_0075"
"NA__NA__NA__NA__NA__NA__NA__Seq_0076","73c23642e32f84f204eddd0876484d916b7a1861","Seq_0076"
"NA__NA__NA__NA__NA__NA__NA__Seq_0077","46cc5af99b1146646945aea2db43863b7264732e","Seq_0077"
"NA__NA__NA__NA__NA__NA__NA__Seq_0078","d9b873733030cf712ad5cf86c255ab0f7495e3f1","Seq_0078"
"NA__NA__NA__NA__NA__NA__NA__Seq_0079","dbbf0d891a73a75d9a55f90b8d28fe05d1d00c06","Seq_0079"
"NA__NA__NA__NA__NA__NA__NA__Seq_0080","99d78009db7c54e39e7e7ab4a8581843993325e6","Seq_0080"
"NA__NA__NA__NA__NA__NA__NA__Seq_0081","02b0e16a44762f262ddf59986eb75aedee447ab9","Seq_0081"
"NA__NA__NA__NA__NA__NA__NA__Seq_0082","e4029dcdd8cb228ef66634a4e1a84a133a3e174e","Seq_0082"
"NA__NA__NA__NA__NA__NA__NA__Seq_0083","aaf98fd08e64568993d5de0a4f083cb6a7e90ea7","Seq_0083"
"NA__NA__NA__NA__NA__NA__NA__Seq_0084","9b49c94f4fc5a9a7e7d22c638f00e475bf9635fb","Seq_0084"
"NA__NA__NA__NA__NA__NA__NA__Seq_0085","b5115f88e47602690570c7bd7bd16467fcd5c67c","Seq_0085"
"NA__NA__NA__NA__NA__NA__NA__Seq_0086","08bdea3e81ac4bbb3e0c56ed41de4c7bfd7bdb94","Seq_0086"
"NA__NA__NA__NA__NA__NA__NA__Seq_0087","907b3b5d575794425186251b1c359b8106edc6d0","Seq_0087"
"NA__NA__NA__NA__NA__NA__NA__Seq_0088","5c9fafa9b654ae3d19c23750fdbec16fa66fb07a","Seq_0088"
"NA__NA__NA__NA__NA__NA__NA__Seq_0089","ec8124a302cdc4bddaf975b353c562710778a28e","Seq_0089"
"NA__NA__NA__NA__NA__NA__NA__Seq_0090","bb267040d4dfa2d3b2e259a638e27d243094eb46","Seq_0090"
"NA__NA__NA__NA__NA__NA__NA__Seq_0091","7aa01efa6670d62b55a20b471149847bec189c43","Seq_0091"
"NA__NA__NA__NA__NA__NA__NA__Seq_0092","356389d788ed0d60e7d2207d301d79e050f6c040","Seq_0092"
"NA__NA__NA__NA__NA__NA__NA__Seq_0093","2cc1ff5dc58ab5670dd0d8f1c8abbb13430e248c","Seq_0093"
"NA__NA__NA__NA__NA__NA__NA__Seq_0094","c2e4659fca63d546925754e3dbf5d4009fc3879e","Seq_0094"
"NA__NA__NA__NA__NA__NA__NA__Seq_0095","b5dae55615574fbaf5f5a4d7c94b5efd2ed2090f","Seq_0095"
"NA__NA__NA__NA__NA__NA__NA__Seq_0096","a92ae0c73cd6d0799d2e63d4d7766c57009f136e","Seq_0096"
"NA__NA__NA__NA__NA__NA__NA__Seq_0097","a1674c02e57c1c32b8ae33dee2ff1eed534561ac","Seq_0097"
"NA__NA__NA__NA__NA__NA__NA__Seq_0098","891fa6a46d07e92e87766d57d6e4da5ddfacee63","Seq_0098"
"NA__NA__NA__NA__NA__NA__NA__Seq_0099","1b7279842f026710b63a0cfffa54c5a79c03b60f","Seq_0099"
"NA__NA__NA__NA__NA__NA__NA__Seq_0100","b5d81b6178bde595ed6d9b74abdd59f26c4a7ef8","Seq_0100"
"NA__NA__NA__NA__NA__NA__NA__Seq_0101","4fc9013d48b99bf19b2e41892ce95f22a0e4db51","Seq_0101"
"NA__NA__NA__NA__NA__NA__NA__Seq_0102","932f8da63322186731c6362c6d7206c371f8487b","Seq_0102"
"NA__NA__NA__NA__NA__NA__NA__Seq_0103","3bfe37b2d08e19d218e68af2ea6db303e0e82fea","Seq_0103"
"NA__NA__NA__NA__NA__NA__NA__Seq_0104","85177e959b0b96ddd505658260a01247f605e0d1","Seq_0104"
"NA__NA__NA__NA__NA__NA__NA__Seq_0105","3b5354bb67d9bca8a1a2783c1f8dbf946baa1506","Seq_0105"
"NA__NA__NA__NA__NA__NA__NA__Seq_0106","3652c19b78f98cc1f580133b8ceb857c71f6d340","Seq_0106"
"NA__NA__NA__NA__NA__NA__NA__Seq_0107","bd014629f5eef050664e53868a136c740d884733","Seq_0107"
"NA__NA__NA__NA__NA__NA__NA__Seq_0108","765bf9726211a4d30499ed6cfd174941b302a65c","Seq_0108"
"NA__NA__NA__NA__NA__NA__NA__Seq_0109","97c904b0d24ffdcf8df4e322adcd738f5319375b","Seq_0109"
"NA__NA__NA__NA__NA__NA__NA__Seq_0110","5dc5c96643f7f05192be7634b39b461c85d092c5","Seq_0110"
"NA__NA__NA__NA__NA__NA__NA__Seq_0111","d0373fcd4a71e4cfd156942f80c093026e8f9f1f","Seq_0111"
"NA__NA__NA__NA__NA__NA__NA__Seq_0112","854e8bb41726c5d548c8b4fc7af83d1ad21377dd","Seq_0112"
"NA__NA__NA__NA__NA__NA__NA__Seq_0113","7cf707cdb690b99c32ed4ee86c916db345421140","Seq_0113"
"NA__NA__NA__NA__NA__NA__NA__Seq_0114","dc17708b283fdc1ea162d5e2159e3f3634eb90c0","Seq_0114"
"NA__NA__NA__NA__NA__NA__NA__Seq_0115","ac457abac828c09847277c4a367123cfa0034881","Seq_0115"
"Metazoa__Chordata__Actinopteri__Salmoniformes__Salmonidae__NA__NA__Seq_0116","163e6486e6af0fdd07e9e23613560494a2cb69aa","Seq_0116"
"NA__NA__NA__NA__NA__NA__NA__Seq_0117","8f3cc0fa73321a61c9916fe899227ac9a657c354","Seq_0117"
"NA__NA__NA__NA__NA__NA__NA__Seq_0118","2919f1c29640a7a75e08a2d13bfec72954706ff9","Seq_0118"
"NA__NA__NA__NA__NA__NA__NA__Seq_0119","e048fdea0834f0d6a9ec1bcfc722a4392723cccf","Seq_0119"
"NA__NA__NA__NA__NA__NA__NA__Seq_0120","f40ee7d0efa5ea341312c4f61b6bb8d5c270c6b4","Seq_0120"
"NA__NA__NA__NA__NA__NA__NA__Seq_0121","a1b3cd8d29b50ba053594aeea99d35232b76983d","Seq_0121"
"Metazoa__Chordata__Actinopteri__Salmoniformes__Salmonidae__NA__NA__Seq_0122","7dbf395943f2d5fbcd48d1ecf04177754e45897c","Seq_0122"
"NA__NA__NA__NA__NA__NA__NA__Seq_0123","63283ebd575153d54e2bc0a92a096c3cae26a821","Seq_0123"
"NA__NA__NA__NA__NA__NA__NA__Seq_0124","b4a5e6b1517ae4773a1ea2c67ffbc0f638ec170c","Seq_0124"
"NA__NA__NA__NA__NA__NA__NA__Seq_0125","ff9f7d063f80071d77662252ba8fbdc5482ca5a0","Seq_0125"
"NA__NA__NA__NA__NA__NA__NA__Seq_0126","953b52b1dcc8dad2b286183c2fd4bcf49b92cd28","Seq_0126"
"NA__NA__NA__NA__NA__NA__NA__Seq_0127","3b9f19a82ed322bd43906afe13939148022bda02","Seq_0127"
"NA__NA__NA__NA__NA__NA__NA__Seq_0128","634b5705ae295289137486a424a6baccbe17cceb","Seq_0128"
"NA__NA__NA__NA__NA__NA__NA__Seq_0129","ed3efcfcbb22cf37fa625e4b7df114d813a622fa","Seq_0129"
"NA__NA__NA__NA__NA__NA__NA__Seq_0130","44603057c9b53d9229956f55f5226bf9fe7bebea","Seq_0130"
"NA__NA__NA__NA__NA__NA__NA__Seq_0131","319aa805e79cdd1df95631b5d6fdcb422d0f339b","Seq_0131"
"NA__NA__NA__NA__NA__NA__NA__Seq_0132","71ab9bb77ba18412625297b62fd4cc953e2ca92b","Seq_0132"
"NA__NA__NA__NA__NA__NA__NA__Seq_0133","2568ce41516610901e37a10540cb3a8d2e1fdafb","Seq_0133"
"NA__NA__NA__NA__NA__NA__NA__Seq_0134","15bfe85ac32df5a09ea536bde7d6ce672058532c","Seq_0134"
"NA__NA__NA__NA__NA__NA__NA__Seq_0135","b72ef3829cc74b2f182aab7984521f1ac164da83","Seq_0135"
"NA__NA__NA__NA__NA__NA__NA__Seq_0136","ba33ba0ed6685043a5a5dee8efeaff73ac565ada","Seq_0136"
"NA__NA__NA__NA__NA__NA__NA__Seq_0137","f6f0b035b7dc9f87d9849aa1cbf0a17ea8c949b9","Seq_0137"
"NA__NA__NA__NA__NA__NA__NA__Seq_0138","7bf6c328795bd259ddce62f29e272ba7ef075015","Seq_0138"
"NA__NA__NA__NA__NA__NA__NA__Seq_0139","a21455b27642c8275d35c99369e7d3a24d6c960d","Seq_0139"
"NA__NA__NA__NA__NA__NA__NA__Seq_0140","0d94db2e9995b00b3e71c085718236ac3325f355","Seq_0140"
"NA__NA__NA__NA__NA__NA__NA__Seq_0141","deaf71e98e88cb3fabc7d9dfaf0b4ca277c3619c","Seq_0141"
"NA__NA__NA__NA__NA__NA__NA__Seq_0142","51c61ed623988fa07e34b6da62bf52e450cb1ec0","Seq_0142"
"NA__NA__NA__NA__NA__NA__NA__Seq_0143","43e91637f35b35b6cbef134436efe6ab88de4dfc","Seq_0143"
"NA__NA__NA__NA__NA__NA__NA__Seq_0144","61b10dd73036eb3098b31b874f680af9538a3ad2","Seq_0144"
"NA__NA__NA__NA__NA__NA__NA__Seq_0145","c7d791b0183e6cf2aa1c46e1878b8c9a1ba86334","Seq_0145"
"NA__NA__NA__NA__NA__NA__NA__Seq_0146","301ea9618f27db36d4d64f0ca1c48cf6194c58a8","Seq_0146"
"NA__NA__NA__NA__NA__NA__NA__Seq_0147","b6cc277d6fefb7852f4a13369059328909f24e80","Seq_0147"
"NA__NA__NA__NA__NA__NA__NA__Seq_0148","e7da62718052b68335c3a869fa3ec8ce75d67b0d","Seq_0148"
"Metazoa__Chordata__Hyperoartia__Petromyzontiformes__Petromyzontidae__NA__NA__Seq_0149","4890148befb34627e4368bdb3d272c33d4a1f291","Seq_0149"
"NA__NA__NA__NA__NA__NA__NA__Seq_0150","764be9fc1922e1ce189bf50b0ef5c8fe52162f96","Seq_0150"
"NA__NA__NA__NA__NA__NA__NA__Seq_0151","8e63855f5bddbb1595e1842422dcde89b8ffb99a","Seq_0151"
"Metazoa__Chordata__Hyperoartia__Petromyzontiformes__Petromyzontidae__NA__NA__Seq_0152","2a326229022eeee799e502054f59f151b74e6b46","Seq_0152"
"NA__NA__NA__NA__NA__NA__NA__Seq_0153","202f5cbc4ca4adb3adce1d06aa326f1635965392","Seq_0153"
"NA__NA__NA__NA__NA__NA__NA__Seq_0154","f5c03aaa8a7bb4dcc63ba10fb21f83e8154a1931","Seq_0154"
"NA__NA__NA__NA__NA__NA__NA__Seq_0155","27c64797a984b5be3e1b15c3b71385864d1572f9","Seq_0155"
"NA__NA__NA__NA__NA__NA__NA__Seq_0156","e1c46ca6ed69bfd6fdfb6f9fe5f9786129cb56bc","Seq_0156"
"NA__NA__NA__NA__NA__NA__NA__Seq_0157","843ac89ba07be70cc034027979458ba7f7ce9c38","Seq_0157"
"NA__NA__NA__NA__NA__NA__NA__Seq_0158","4478b66c21b9808c2e2d68300d93f5f3ebb77ae6","Seq_0158"
"NA__NA__NA__NA__NA__NA__NA__Seq_0159","fcc6219e70ebbeb10c15d9baa493d9f5c30e6ae1","Seq_0159"
"NA__NA__NA__NA__NA__NA__NA__Seq_0160","254b4acf24e909abff127c82a86f388fc1001aeb","Seq_0160"
"NA__NA__NA__NA__NA__NA__NA__Seq_0161","8385c212151d69f048bf8afe05a0658e35ee184c","Seq_0161"
"NA__NA__NA__NA__NA__NA__NA__Seq_0162","272fd8d85f5c06c523a1c1e0f3c744f964c96491","Seq_0162"
"NA__NA__NA__NA__NA__NA__NA__Seq_0163","975e353f4eef4b8271a9dd08b11abe9834866bae","Seq_0163"
"NA__NA__NA__NA__NA__NA__NA__Seq_0164","08fa1d4b745d704c520abd7e705f516feca86069","Seq_0164"
"NA__NA__NA__NA__NA__NA__NA__Seq_0165","c778b729d9638f13cc0c46301adb162f03564374","Seq_0165"
"NA__NA__NA__NA__NA__NA__NA__Seq_0166","44ccef11627bb4e225780031a393d3509ba6c7c9","Seq_0166"
"NA__NA__NA__NA__NA__NA__NA__Seq_0167","10dbb0a768ea76cab954b9de63cda48fa5885818","Seq_0167"
"NA__NA__NA__NA__NA__NA__NA__Seq_0168","52788952e52000c916557cd526d89c5b1348e2c3","Seq_0168"
"NA__NA__NA__NA__NA__NA__NA__Seq_0169","b3966224efc1f914bb9d7014b7e4b2c627e18f27","Seq_0169"
"NA__NA__NA__NA__NA__NA__NA__Seq_0170","833b69463dd1e5102852fa4f27b78074b3ef2ff6","Seq_0170"
"NA__NA__NA__NA__NA__NA__NA__Seq_0171","c8653ebbea763b8518c2726e5ff0ef676e70b25a","Seq_0171"
"NA__NA__NA__NA__NA__NA__NA__Seq_0172","cadaa88ee97955ac08348fbfd4548a6e78b82326","Seq_0172"
"NA__NA__NA__NA__NA__NA__NA__Seq_0173","4eac755c1ca768eaa555c7ece5e8ed85dc4e269b","Seq_0173"
"NA__NA__NA__NA__NA__NA__NA__Seq_0174","9391f709b786bdfff2fac3a684249abf708b0f43","Seq_0174"
"NA__NA__NA__NA__NA__NA__NA__Seq_0175","3e43d06e8ef8b85a11930def0bf299ef9d042df9","Seq_0175"
"NA__NA__NA__NA__NA__NA__NA__Seq_0176","8722e3b3e165e55b1554055eb8b1b7f00b48c769","Seq_0176"
"NA__NA__NA__NA__NA__NA__NA__Seq_0177","9e001d6f955fd195a75aa1f125cd62b0d2592b4e","Seq_0177"
"NA__NA__NA__NA__NA__NA__NA__Seq_0178","8d8c18b8457a8509de4d60a70003ae073ef7f55f","Seq_0178"
"NA__NA__NA__NA__NA__NA__NA__Seq_0179","477ec39a68550a1809a78359bbad003941d3861e","Seq_0179"
"NA__NA__NA__NA__NA__NA__NA__Seq_0180","fcd92ec1c4448341b7f97d1ef456bb41933abd1a","Seq_0180"
"NA__NA__NA__NA__NA__NA__NA__Seq_0181","ab44d09a8e7d4c4a2526f72d5e18b5d121f7f868","Seq_0181"
"NA__NA__NA__NA__NA__NA__NA__Seq_0182","3343c43541e043416e279a859c1012ebd2c3c610","Seq_0182"
"NA__NA__NA__NA__NA__NA__NA__Seq_0183","e86d676fe63a3bf34da2df1789f2a750790052bb","Seq_0183"
"NA__NA__NA__NA__NA__NA__NA__Seq_0184","61c9f31b50edb1ccc3f751c258b2b7a70cfbf904","Seq_0184"
"NA__NA__NA__NA__NA__NA__NA__Seq_0185","df0202f9b85cdc4f150a86d15d1d82429b69395a","Seq_0185"
"NA__NA__NA__NA__NA__NA__NA__Seq_0186","64b6080c0c709a63167a548629fdac7ef75a277f","Seq_0186"
"NA__NA__NA__NA__NA__NA__NA__Seq_0187","02a9fd01786280509e3098bc5dadd37feeec4115","Seq_0187"
"NA__NA__NA__NA__NA__NA__NA__Seq_0188","2103f3c3ef5aa69b7aeba542f3f673bda6a176ad","Seq_0188"
"NA__NA__NA__NA__NA__NA__NA__Seq_0189","96fb55183eca36dce1bcc8b798bf14cf0c00899c","Seq_0189"
"NA__NA__NA__NA__NA__NA__NA__Seq_0190","b843279359d17015ab4edd314366157cba4c9ec0","Seq_0190"
"NA__NA__NA__NA__NA__NA__NA__Seq_0191","ed6260a00bc7f49d7735d71408bae32a4885666c","Seq_0191"
"NA__NA__NA__NA__NA__NA__NA__Seq_0192","d67076916852f8a0a0c2d4f6064dbd02aa0c91d3","Seq_0192"
"NA__NA__NA__NA__NA__NA__NA__Seq_0193","c9e2e8961a4912d6c5606607634af68d2cefc6ca","Seq_0193"
"NA__NA__NA__NA__NA__NA__NA__Seq_0194","0bdcd8ae888eae2744e8f25bcf12feaf2c09c44f","Seq_0194"
"NA__NA__NA__NA__NA__NA__NA__Seq_0195","8b709388316783a3d01dd3b10ef3fb4cf6980670","Seq_0195"
"NA__NA__NA__NA__NA__NA__NA__Seq_0196","5b895aece3dd7f6115015996e6f29b6fad0739f6","Seq_0196"
"NA__NA__NA__NA__NA__NA__NA__Seq_0197","e91782f076d24e607414093913b171424b0a1941","Seq_0197"
"NA__NA__NA__NA__NA__NA__NA__Seq_0198","aa7b7754cb1d972a0b067429e968abce6c936306","Seq_0198"
"NA__NA__NA__NA__NA__NA__NA__Seq_0199","e94b9b0bb6b82ad528b5214c15b4dac1a3c42629","Seq_0199"
"NA__NA__NA__NA__NA__NA__NA__Seq_0200","2f72a5fbfa733402dc6ca25217f3a2d3b79cc365","Seq_0200"
"NA__NA__NA__NA__NA__NA__NA__Seq_0201","6daa195a74786ae2c83d23073409856dfb1c5eca","Seq_0201"
"NA__NA__NA__NA__NA__NA__NA__Seq_0202","81e5f5937d1241b55c1a4257107dff81c2171c8b","Seq_0202"
"NA__NA__NA__NA__NA__NA__NA__Seq_0203","80425e8c21fc9858e4f9990aec90bbbde0bdf82f","Seq_0203"
"NA__NA__NA__NA__NA__NA__NA__Seq_0204","89ce7897ef99de15c3e924e294876f0b0daab3db","Seq_0204"
"NA__NA__NA__NA__NA__NA__NA__Seq_0205","caf404f3b0dd463ab9b48c6a8fdcb9f24a1b1a55","Seq_0205"
"NA__NA__NA__NA__NA__NA__NA__Seq_0206","de5847124ac2f59d6fe36bea4decb87b9b90928e","Seq_0206"
"NA__NA__NA__NA__NA__NA__NA__Seq_0207","ca45089da9b2847c702c8efb14fe9546c21b8967","Seq_0207"
"NA__NA__NA__NA__NA__NA__NA__Seq_0208","df0ab9993baa7f2e96080cf75b49cb177ab11ef4","Seq_0208"
"NA__NA__NA__NA__NA__NA__NA__Seq_0209","eebe7f109ef72ff5027ee194d6284422e7785966","Seq_0209"
"NA__NA__NA__NA__NA__NA__NA__Seq_0210","f64b15d682b5b61da2888c14e21b986830d8e22d","Seq_0210"
"NA__NA__NA__NA__NA__NA__NA__Seq_0211","7501c072dce79ee87ab42cbccaf35574b91342e7","Seq_0211"
"NA__NA__NA__NA__NA__NA__NA__Seq_0212","26c8dd07fde1c1f1c21b0379f7e6d262c3a9b7bf","Seq_0212"
"NA__NA__NA__NA__NA__NA__NA__Seq_0213","36a2d09818b2743e82f89e7373ae629120eebfef","Seq_0213"
