"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"105","0def759bb5c02d385d3c9cdd0dcf5739fbee023a",1,"root","no rank",1,"","","","","","",""
"106","6ae456942c139d5b457430920cd52b1e00c89ed9",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"107","3b325b5dd887b1e240e6df2c6cae657903346fc0",1,"root","no rank",1,"","","","","","",""
"108","cd61396dd17a4fcb8b54251390e841e6b17c7684",84394,"Ploima","order",0.9728,"Metazoa","Rotifera","Monogononta","Ploima","","",""
"109","a23dbcf410712473819d21fb4bce149c0dc8ca89",131567,"cellular organisms","no rank",1,"","","","","","",""
"110","4b3cdac308d0b552f96dad85f60bfda34674fd8a",2301116,"Rhabditina","suborder",0.9249,"Metazoa","Nematoda","Chromadorea","Rhabditida","","",""
"111","377da787f47925308ab009cc7006e887a03749fa",1,"root","no rank",1,"","","","","","",""
"112","a3ddcbce527087dd265736266742db28cdf7cc03",1,"root","no rank",1,"","","","","","",""
"113","fbf37235fc7312abe9f1262bfee4d1ad9d4baaab",1,"root","no rank",1,"","","","","","",""
"114","142e4db771ae5d9b5a27fe311e1b49fa6e55d58d",84394,"Ploima","order",1,"Metazoa","Rotifera","Monogononta","Ploima","","",""
"115","f566717499e95f7e2145501fa475c452598d2aec",3042,"Chlamydomonadales","order",0.9555,"Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"116","0b8fdd03fc716a7da57e49d0febdd385ade0ac35",1,"root","no rank",1,"","","","","","",""
"117","9429d32fdceec9437e093531e8e371b1a6f993e7",1,"root","no rank",1,"","","","","","",""
"118","68b9b2675569cd7768c8dc559779d19abd6f76f1",33634,"Stramenopiles","no rank",0.9568,"","","","","","",""
"119","514a60a7cff7d9b13e3ec912e7f9f316387fd5a1",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"120","ca7373fd3f45955a47d890eb8469349659ba30ec",4762,"Oomycetes","class",0.9936,"","","Oomycetes","","","",""
"121","75d5916f08d2f1afa2495c64aa6326f633a5f1c7",2759,"Eukaryota","superkingdom",0.932,"","","","","","",""
"122","e950291a11bbc4e15723bd7c9fb5028e519374d7",33317,"Protostomia","no rank",0.9621,"Metazoa","","","","","",""
"123","d172aa96e91a4e276a9e109b21a875a9328ed791",33154,"Opisthokonta","no rank",0.9998,"","","","","","",""
"124","f6fe1e1c4747fcc7ae45414b0a2bcd9ee4146c2a",1,"root","no rank",1,"","","","","","",""
"125","72e185234c10c46988444d9aa6bab48ef0065888",6656,"Arthropoda","phylum",0.961,"Metazoa","Arthropoda","","","","",""
"126","d2daeaff3d2f737fdbd82776833e7bb3284d7110",44578,"Bdelloidea","class",0.9902,"Metazoa","Rotifera","Bdelloidea","","","",""
"127","dbfb3e9c129d0c5c2d0ea0fea79a51cbb915445b",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"128","104ff07beebd6145d07c99c6adc4d16f36fe9361",131567,"cellular organisms","no rank",0.9985,"","","","","","",""
"129","193e54fc2b7daafdf04c6e9a65111e28ed9f884e",1,"root","no rank",NA,"","","","","","",""
"130","e43f047ac5c0a11bc27a5e05a702e00ee7ffa0e4",1,"root","no rank",NA,"","","","","","",""
"131","63f4fd558c89f7f268b0d37c3999235b8c4ed0c0",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"132","c01bf4a819a811e706936b2d339910ea94cdf2eb",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"133","af0ff2b1d3aec038bec72882ede8a6dcf55b6aed",2759,"Eukaryota","superkingdom",0.9995,"","","","","","",""
"134","8bebf60c4b8b60382321b128659c30c284721ec0",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"135","ce80efe81ce6415058cf15ca00363361ede21e19",1,"root","no rank",1,"","","","","","",""
"136","00ba0f07342e382edf45039c8607e2df6ac3b504",8019,"Oncorhynchus kisutch","species",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch"
"137","4bc30285e9df34dccab790079a4f19d079cc70d4",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"138","b7e24d46f4a365cc707eb265a9c98ff464027088",2836,"Bacillariophyta","phylum",0.9997,"","Bacillariophyta","","","","",""
"139","64657d2ae46ff58b787f2fdb677652578ae1a97c",1,"root","no rank",1,"","","","","","",""
"140","a94503c66191af1b4bb183c8625bfadfb2e5aed1",131567,"cellular organisms","no rank",0.9855,"","","","","","",""
"141","c68803b6ab5be394a9bde9ea3a99d64f6eed82d8",1,"root","no rank",1,"","","","","","",""
"142","2ce8d7b0df6e4f92b1b45512df7e227c40f1db90",1,"root","no rank",1,"","","","","","",""
"143","e34ef290d5e0a55b33b95790dff02219e7fc344c",2759,"Eukaryota","superkingdom",0.9265,"","","","","","",""
"144","b2c891f5cd5242a3b16fb8f594d70f985315e2bd",1,"root","no rank",1,"","","","","","",""
"145","53618a6c5a41b2ebad4d8882f69d3f7a374b83bc",2759,"Eukaryota","superkingdom",0.9997,"","","","","","",""
"146","14ebfee7c4d063d8e907f106f8035193bfa76566",33317,"Protostomia","no rank",1,"Metazoa","","","","","",""
"147","6a45cf5ff9c982afbbbb600c928ad4b296a91824",131567,"cellular organisms","no rank",0.9936,"","","","","","",""
"148","b07fb8aa26729a3ac022a48a28c1797effa628e3",1,"root","no rank",1,"","","","","","",""
"149","8c3870775a245b08a5b1018a399a9067ff5993d8",1,"root","no rank",1,"","","","","","",""
"150","5d1fb2131426b5ecb1c46e6877aa9066d0dddc5c",1,"root","no rank",1,"","","","","","",""
"151","1dff31a40ef13eb38bb70c00dfa91189150f9277",2759,"Eukaryota","superkingdom",0.9041,"","","","","","",""
"152","05730990fefe2585d7e820cdf1782d66ef7fd495",131567,"cellular organisms","no rank",0.9087,"","","","","","",""
"153","281af8d1170d9f8dc875bd15f221195c87fbf362",2759,"Eukaryota","superkingdom",0.9995,"","","","","","",""
"154","af3ced6d01aac093483f885a8bb24b6de485cbda",1,"root","no rank",1,"","","","","","",""
"155","894d6f40ae2587593e0f0a592dde5ecc9831c0e4",1,"root","no rank",1,"","","","","","",""
"156","8275cadae8ac1a6da24d292a202b001d01da47e7",33634,"Stramenopiles","no rank",0.9568,"","","","","","",""
"157","80ec482139245f060db8650cca8039959571696b",1,"root","no rank",1,"","","","","","",""
"158","d5e2f51372ff372e0eddcc17e3b6a174302ad485",44578,"Bdelloidea","class",0.998,"Metazoa","Rotifera","Bdelloidea","","","",""
"159","dd2b98cf102703a281285c00f2bec6c2c10bcf22",1,"root","no rank",1,"","","","","","",""
"160","58c063614a22b0e022e23499ac06b20a72711490",1,"root","no rank",1,"","","","","","",""
"161","6016f660a4324fdce12766c919039b137474d5ca",131567,"cellular organisms","no rank",0.9322,"","","","","","",""
"162","8f79ef05ef6d4f13126e251091b2c9427a3831f2",2759,"Eukaryota","superkingdom",0.9067,"","","","","","",""
"163","90854a14345290d5b47d5209eb789afaac6c4353",33154,"Opisthokonta","no rank",0.9998,"","","","","","",""
"164","67462fc2a5e7090bcad8b5b3c37c8499845eee6d",2759,"Eukaryota","superkingdom",0.9774,"","","","","","",""
"165","c95ce7d562f4733c768f576237d3f840db4fa019",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"166","2457a3675ddb94e4f3310b6bd78cc92783bfae10",1,"root","no rank",1,"","","","","","",""
"167","4590b75f73e205fa1b1007dbc4ffb99ae555c1cf",1,"root","no rank",1,"","","","","","",""
"168","dccec92c330758589aa9b2d08a8ab889f68a261d",1,"root","no rank",1,"","","","","","",""
"169","e771d1d263f93ec324f498b5677c1f713ad3a519",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"170","a23e82e1d6f6516b23328dbfb3b71ca05f1946ca",1,"root","no rank",NA,"","","","","","",""
"171","e1b37eefdaf555f8c3d04b202cce078fc70a65d6",1,"root","no rank",1,"","","","","","",""
"172","493482381ebeade0874de191ad2d580dd028f78c",131567,"cellular organisms","no rank",1,"","","","","","",""
"173","b89d961b0621b299d09ff5470778d49147723563",1,"root","no rank",1,"","","","","","",""
"174","12e6761f1e696b875429319f89068f76773d063c",131567,"cellular organisms","no rank",0.9391,"","","","","","",""
"175","a6b6f4d6118e0666e8dc93dc9eda8463557b7bfe",2759,"Eukaryota","superkingdom",0.9995,"","","","","","",""
"176","067883f2b376b97c81d2128588c2e11199f9d8e8",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"177","abc0fa0bc0365da2cd90b18f56ca28dbd3c243f8",2759,"Eukaryota","superkingdom",0.9988,"","","","","","",""
"178","15f52fd706ccc4a872704f096625c643e8707da3",2759,"Eukaryota","superkingdom",0.9928,"","","","","","",""
"179","8eb2d5b631d4a2bb80ff2a0f6a3a7cdf9c625c58",33154,"Opisthokonta","no rank",1,"","","","","","",""
"180","56358367f723b2bfe6fac59870189db8da5a253e",1,"root","no rank",1,"","","","","","",""
"181","e25ac29b642f0e813d6eb9764e7e9e0828702a76",33154,"Opisthokonta","no rank",0.9933,"","","","","","",""
"182","c83649d259bc7e8c05d88939d5c90061aa485ee0",1,"root","no rank",1,"","","","","","",""
"183","9b699e5fde88af43a4115d450642e9eb94822c66",1,"root","no rank",1,"","","","","","",""
"184","644427fa2f7c405e54a9465967a877a8e5bf8d0b",1,"root","no rank",1,"","","","","","",""
"185","0c4512bfe5ded376411989029a9296c237af1df8",1,"root","no rank",1,"","","","","","",""
"186","ef2c115f267edeb130c748e2ab77e5ee565c0722",1,"root","no rank",1,"","","","","","",""
"187","67da7ffe485793b7bc16d9186341db05acb24f1c",1,"root","no rank",1,"","","","","","",""
"188","ab715355cb00f9e1e921b8d34ebf04b25f49ff65",1,"root","no rank",1,"","","","","","",""
"189","b19a7a6cb2479e6b8059338e98a3a28cc473d532",2836,"Bacillariophyta","phylum",0.9812,"","Bacillariophyta","","","","",""
"190","f4f8ce1906a4b852106ddd49ff031d3a5a2898a0",1,"root","no rank",1,"","","","","","",""
"191","c3625993fc536572b0ca5d727cf6b08762d01644",33317,"Protostomia","no rank",0.9431,"Metazoa","","","","","",""
"192","d3de44a8a207510c93188619b9cc1ae5cab459d9",2836,"Bacillariophyta","phylum",0.9972,"","Bacillariophyta","","","","",""
"193","e3cc74cb02d8aafc0e453eea3fc411c197548b05",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"194","40c7d77c8adb8430851f51ab6b12c7a009baca38",2759,"Eukaryota","superkingdom",0.9851,"","","","","","",""
"195","b98e55747f07eedf412a680056495954c774b453",1,"root","no rank",1,"","","","","","",""
"196","72660c0aabdd077f2b7eabe288be95dc4ba7e6a9",1,"root","no rank",1,"","","","","","",""
"197","3a81ed2b8190b2a1b98b25546d2f06cad08110e0",131567,"cellular organisms","no rank",0.987,"","","","","","",""
"198","4c66dccbcc689010580c44793e559ef1856f1a05",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"199","26db48d5084cf8b63c8e70fc0509543c94139897",1,"root","no rank",NA,"","","","","","",""
"200","db34827a44ccadfcedd5c593ae0f0bdd6639e61a",1,"root","no rank",1,"","","","","","",""
"201","1285e470a0d98f3bb3788d7b17580cd2d6fb0e9d",2759,"Eukaryota","superkingdom",0.9988,"","","","","","",""
"202","7152a98193afd5fc54c3999c0c7ee0a93b4aa52f",1,"root","no rank",1,"","","","","","",""
"203","7478b862eefb95497fdc18ac619ca508074d4d2b",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"204","e452ecabcb01850f9e7ceadc78f8737223c7e5f4",2759,"Eukaryota","superkingdom",0.9972,"","","","","","",""
"205","16988ffd70686e9d0642dab01078c6c7a18f0349",84315,"Cyclopidae","family",1,"Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","",""
"206","e63db880e4ad7af09070b8e1d4f908ca5631311e",2759,"Eukaryota","superkingdom",0.9956,"","","","","","",""
"207","7ed544deb92fadbb35588c52adbc51ed437099f3",1,"root","no rank",1,"","","","","","",""
"208","2ce8ae4fc51024e1bf82c55b88cb3ff7fc5e5df7",1,"root","no rank",1,"","","","","","",""
"209","a0e2bf76c04a82c15750ea9fdd6522acb73f7c1c",1,"root","no rank",1,"","","","","","",""
"210","517cee4416b7600ad7f2632ccc3840e0bd1ff072",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"211","3c86ec5d3431477f7e2c3ddf915c45ef406901b2",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"212","f1781a62c770905e2eddcafd8c5769e8139802e5",1,"root","no rank",1,"","","","","","",""
"213","6118b7d5c6a97b8a16a0bbc6a708296b54b802e9",1,"root","no rank",NA,"","","","","","",""
"214","b9db45de2cd905ad43259b0d859d2accd636862b",2759,"Eukaryota","superkingdom",0.9591,"","","","","","",""
"215","cf71d3e0c35aac3e844904c6d8ae5bce7741b8d4",1,"root","no rank",NA,"","","","","","",""
"216","d17e8f55892abf578fd203d3b9e8550b782f7bc8",131567,"cellular organisms","no rank",1,"","","","","","",""
"217","7a8c8d5ba39d9e8be069e97a435f26b16d8469aa",1,"root","no rank",1,"","","","","","",""
"218","6c36479a68bf03137400386c478d351297f229d2",33317,"Protostomia","no rank",0.9017,"Metazoa","","","","","",""
"219","b2a938450722c75bf0e3b1d0cbf328f40d2fdd8f",4762,"Oomycetes","class",1,"","","Oomycetes","","","",""
"220","85c6d8f7a88a4bb49f3a38bbde26938f78784031",1,"root","no rank",1,"","","","","","",""
"221","d876080d1f4efd26ce5892222194ef646098ff1d",1,"root","no rank",1,"","","","","","",""
"222","23d04118532ce3eb5998b527b35551df5f4db862",84394,"Ploima","order",0.9271,"Metazoa","Rotifera","Monogononta","Ploima","","",""
"223","1c8c2348724931b89ef34e76b97eeca846f7426f",2759,"Eukaryota","superkingdom",0.9939,"","","","","","",""
"224","26a37d99cc59afca4dcd9acb5295f123f6bc6fc6",1,"root","no rank",1,"","","","","","",""
"225","fa6b26e291e99423d9daddcc64ea361d9dc68724",1,"root","no rank",1,"","","","","","",""
"226","b1cd81fd6c10191bde19046eceef874112b6d954",1,"root","no rank",NA,"","","","","","",""
"227","83807c7abc08116ec2f017b363764a077cc635bd",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"228","308e0e43a916b1d4d3826b37a556abd426c75b78",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"229","8cb9b558fc12433c174bd9c753f458e2973a9112",1,"root","no rank",NA,"","","","","","",""
"230","f6e8f094cb5be7cf1ad73fc41b164424a536d613",1,"root","no rank",1,"","","","","","",""
"231","bcc08f077498a8eb12b009d6784815190f7ea893",33634,"Stramenopiles","no rank",0.9887,"","","","","","",""
"232","592c2168ffe53dbf9d12bd7e59844124c2e1cdf6",1,"root","no rank",NA,"","","","","","",""
"233","9fe1a18b9fc1bbfb8d376ea17830de7afbd94b76",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"234","5824b64034b5d6bd8a2799e8b256914420253133",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"235","1263836d3c19bf11de07721fc8f581883c880c36",1,"root","no rank",1,"","","","","","",""
"236","a8dfdcc82b66eb309b356d6438890d3d95c494b5",5819,"Haemosporida","order",0.9975,"","Apicomplexa","Aconoidasida","Haemosporida","","",""
"237","4cd2f7d56c8478585026092c66113e85a6892e85",2759,"Eukaryota","superkingdom",0.9834,"","","","","","",""
"238","8b0868e9bd71252c144b1d1533ae2faef2c6accd",1,"root","no rank",1,"","","","","","",""
"239","e9e65fcde3027e2d5e421f519052e73b1bae367e",2759,"Eukaryota","superkingdom",0.9722,"","","","","","",""
"240","89f5fad143d912e14db487b3c9350b95c299fe6f",1,"root","no rank",1,"","","","","","",""
"241","fa7bbc25b0e7e478d4e1e14b9f0c9da2239c6ef0",2759,"Eukaryota","superkingdom",0.9351,"","","","","","",""
"242","bf9b2d692e86edfc5d8fca5aeedda3e9d545592e",2759,"Eukaryota","superkingdom",0.9993,"","","","","","",""
"243","d60f323fb856597f96906f2e0a29f337190e48f6",1,"root","no rank",1,"","","","","","",""
